"Date","Price","Open","High","Low","Change %"
"May 21, 1995","12.336","12.336","12.336","12.336","1.93%"
"May 14, 1995","12.103","12.103","12.103","12.103","0.17%"
"May 07, 1995","12.082","12.082","12.082","12.082","-4.08%"
"Apr 30, 1995","12.596","12.596","12.596","12.596","-4.36%"
"Apr 23, 1995","13.170","13.170","13.170","13.170","-2.25%"
"Apr 16, 1995","13.473","13.473","13.473","13.473","0.91%"
"Apr 09, 1995","13.351","13.351","13.351","13.351","0.38%"
"Apr 02, 1995","13.300","13.300","13.300","13.300","-0.72%"
"Mar 26, 1995","13.397","13.397","13.397","13.397","-0.99%"
"Mar 19, 1995","13.531","13.531","13.531","13.531","-0.88%"
"Mar 12, 1995","13.651","13.651","13.651","13.651","1.15%"
"Mar 05, 1995","13.496","13.496","13.496","13.496","2.58%"
"Feb 26, 1995","13.157","13.157","13.157","13.157","4.20%"
