"Date","Price","Open","High","Low","Change %"
"Aug 23, 2015","3.500","3.490","3.500","3.490","0.29%"
"Aug 16, 2015","3.490","3.390","3.530","3.390","2.95%"
"Aug 09, 2015","3.390","3.430","3.430","3.390","-1.74%"
"Aug 02, 2015","3.450","3.390","3.450","3.390","1.77%"
"Jul 26, 2015","3.390","3.310","3.410","3.310","2.73%"
"Jul 19, 2015","3.300","3.370","3.370","3.300","-1.49%"
"Jul 12, 2015","3.350","3.340","3.350","3.300","-0.30%"
"Jul 05, 2015","3.360","3.390","3.390","3.340","-1.18%"
"Jun 28, 2015","3.400","3.400","3.410","3.350","-0.29%"
"Jun 21, 2015","3.410","3.460","3.470","3.400","-0.29%"
"Jun 14, 2015","3.420","3.450","3.490","3.420","-2.84%"
"Jun 07, 2015","3.520","3.580","3.590","3.490","-1.68%"
"May 31, 2015","3.580","4.360","4.360","3.580","-1.92%"
"May 24, 2015","3.650","3.690","4.370","3.630","-0.54%"
"May 17, 2015","3.670","3.650","3.670","3.650","-0.27%"
"May 10, 2015","3.680","3.690","3.720","3.680","0.27%"
"May 03, 2015","3.670","3.560","3.670","3.560","1.94%"
"Apr 26, 2015","3.600","3.610","3.610","3.580","0.84%"
"Apr 19, 2015","3.570","3.590","3.610","3.570","-1.38%"
"Apr 12, 2015","3.620","4.360","4.360","3.590","-0.55%"
"Apr 05, 2015","3.640","3.790","3.800","3.640","-2.41%"
"Mar 29, 2015","3.730","3.620","3.740","3.620","4.19%"
"Mar 22, 2015","3.580","3.560","3.590","3.540","0.00%"
"Mar 15, 2015","3.580","3.570","3.610","3.570","0.28%"
"Mar 08, 2015","3.570","3.540","3.610","3.540","-0.28%"
"Mar 01, 2015","3.580","3.480","3.580","3.480","3.17%"
"Feb 22, 2015","3.470","3.350","3.470","3.350","3.89%"
"Feb 15, 2015","3.340","3.340","3.350","3.310","0.00%"
"Feb 08, 2015","3.340","3.220","3.340","3.220","3.09%"
"Feb 01, 2015","3.240","3.030","3.240","3.000","6.93%"
"Jan 25, 2015","3.030","3.000","3.030","3.000","1.34%"
"Jan 18, 2015","2.990","2.990","2.990","2.970","-0.33%"
"Jan 11, 2015","3.000","3.150","3.150","3.000","-4.76%"
"Jan 04, 2015","3.150","3.170","3.180","3.100","-0.63%"
"Dec 28, 2014","3.170","3.150","3.180","3.150","0.63%"
"Dec 21, 2014","3.150","3.170","3.170","3.130","0.32%"
"Dec 14, 2014","3.140","2.990","3.140","2.990","5.02%"
"Dec 07, 2014","2.990","2.930","2.990","2.900","2.40%"
