Date,Close,Symbol,PositionRisk,Position,PositionPrevious,BufferLow,BufferUp,RequiredTrade,PositionDynamic,PositionRaw,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,MinPosition,TickSize,Decimals,Spread,Commission,CostPerTrade,InstCapital,Exposure,diff
2023-06-26,2.5492,rb,202.13,290,290,225.2384,354.7616,0,349.99999999999983,292.66532997262243,647.6163512686094,9.038231644377822,0.890324492262914,20,-2.6270020121211717,0.00102044830080383,0.2982093954403808,1.090667,0.01388888888888888,Future,1,250,1,4,0.0025,0,0.00125,451.38888888888886,756.8321048743287,-2.6653299726224304
2023-06-26,2794.2,rm,282.15,0.5,0.5,0.4,0.6,0,0.48,0.45053611277060535,0.6399197844265169,14.081018394340369,-8.959252688004078,15.510505792556636,18.05422691715614,0.01470932858754281,0.2202672850062394,1.090667,0.01111111111111111,Future,1,0.3,0.1,1,3,0,1.5,361.1111111111111,819.7111774925679,0.04946388722939465
2023-06-26,24.034,sb,0,0,0,-640.414,640.414,0,1599.9999999999995,1347.531693986011,6404.143377754053,4.208312070797494,-11.820325591275251,8.430625361994581,2.937579872319321,-0.03282471901353823,0.2558856439909002,1.090667,0.01111111111111111,Future,0.01,5000,1,3,0.04,0,0.02,361.1111111111111,705.6103372566554,-1347.531693986011
2023-06-26,928.845,sek,32.95,-7,-7,-16.59,2.59,0,-2,-33.19874012490597,95.89742028502206,-6.9238025436417665,-17.103592869754678,-0,-13.033608141665749,-0.00281673670759996,0.05925030816439214,11.69203,0.01388888888888888,Cash,1,0.01,0.01,2,0.6,0,0.3,451.38888888888886,3809.1691239520137,26.198740124905967
2023-06-26,1059.51,sgd,181.95,16,16,12.03,19.97,0,24.000000000000007,12.188349640430186,39.692961062812955,6.141315394002719,16.359168342337714,0,11.263496399422367,-3.3028683352220867e-4,0.01582278114885876,1.47418,0.01388888888888888,Cash,1,0.01,0.01,2,0.3,0,0.15,451.38888888888886,14263.892189441232,3.811650359569814
2023-06-26,22.7905,si,0,0,0,-14.815,14.815,-0,-31.000000000000025,-62.6572685082309,148.14819746614504,-8.45872843273026,-9.132890626754415,-10.359613442872492,-5.914081621546427,0.0158106934328841,0.23329895592415564,1.090667,0.02222222222222222,Future,1,30,1,3,25,0,12.5,722.2222222222222,1547.8470946458351,62.6572685082309
2023-06-26,650.34,sw,0,0,0,-0.29,0.29,0,-0.6745497184245431,-0.33727485921227157,2.8554678979280603,-2.3623088843478133,-6.230170747045271,-2.514899514183517,-1.2046051313788189,-0.0197320734757973,0.21208759912348457,1.090667,0.01111111111111111,Future,1,2,1,2,0.7,0,0.35,361.1111111111111,851.3253782953618,0.33727485921227157
2023-06-26,1180.57,tp,257.8,-3.3,-3.3,-3.76,-2.84,0,-2.5,-2.785076403466919,4.622527120876387,-12.05001649807041,13.918791239671348,-18.12303615506742,-10.950943861259583,0.00805389462757411,0.09500477653235664,1.43574,0.01111111111111111,Index,1,0.5,0.1,2,0.8,0,0.4,361.1111111111111,1900.489240075862,-0.5149235965330807
2023-06-26,1055.55,usd,0,0,0,-0.51,0.51,0,0,0.8735432727930141,5.1203705746223696,3.412031453826712,-2.8747910244009707,6.273337931351028,1.407103976478238,9.947915564634258e-5,0.04554417490761072,1.090667,0.00694444444444444,Cash,1,0.01,0.01,2,0.25,0,0.125,225.69444444444443,2477.753136403064,-0.8735432727930141
2023-06-26,637.2,zc,0,0,0,-14.69,14.69,0,63.999999999999936,88.53373809108064,146.9121036797125,12.052613212059876,10.035069975393847,20,2.622765536301225,0.00213661867244141,0.3005187987345072,1.090667,0.0079365079365079309,Future,0.01,150,1,2,0.9,0,0.45,257.9365079365079,429.1520347856532,-88.53373809108064
2023-06-26,58.675,zl,0,0,0,-128.191,128.191,0,209.99999999999991,412.9806652973477,1281.9094775910078,6.443211045969173,8.30682381127275,7.53030828515944,4.618436305655445,0.02603693291241171,0.3740197470468325,1.090667,0.0079365079365079309,Future,0.01,2000,1,3,0.09,0,0.045,257.9365079365079,344.81669747802204,-412.9806652973477
2023-06-26,415.36,zm,0,0,0,-0.21,0.21,0,0.1,0.1814522802156573,2.0678518701646795,1.7549833509225865,-12.528338652426294,9.408913393298096,-4.241598701209578,0.01038209777990761,0.3275373968470285,1.090667,0.0079365079365079309,Future,1,1,1,2,0.7,0,0.35,257.9365079365079,393.7512333240124,-0.1814522802156573
2023-06-26,112.54,zn,557.79,-88,-88,-102.243,-73.757,0,-76.99999999999991,-92.8441302432102,142.42745205284604,-13.037392567938584,-17.139989846834588,-13.42802182788875,-11.523456673276876,0.00131595345578272,0.06142885456790261,1.090667,0.02777777777777777,Future,1,0.01,0.01,3,0.03,0,0.015,902.7777777777776,7348.157345013324,4.844130243210202
2023-06-26,410.55,zo,0,0,0,-23.35,23.35,0,29.99999999999999,66.74406216128133,233.52505771885296,5.716222731150015,3.5332405953658745,2.38893261697619,10.421080907813332,0.02052338387321839,0.2934306288166798,1.090667,0.0079365079365079309,Future,0.01,200,1,2,0.9,0,0.45,257.9365079365079,439.518718575308,-66.74406216128133
2023-06-26,18.046,zr,219.39,53,53,46.769,59.231,-0,35.99999999999997,37.866200330001774,62.31257841878202,12.153629745672117,4.629236196260573,20,4.226765315115149,-0.00298788469947108,0.25017753761251454,1.090667,0.0079365079365079309,Future,1,50,1,3,0.04,0,0.02,257.9365079365079,515.5069283958074,15.133799669998226
2023-06-26,1478.29,zs,0,0,0,-9.01,9.01,0,72.99999999999994,56.682213400403285,90.1396724438828,12.576529704096998,-1.0463811066408002,20,6.702919536902695,0.01850210486916648,0.21111999853985736,1.090667,0.0079365079365079309,Future,0.01,50,1,2,1.5,0,0.75,257.9365079365079,610.8765387467829,-56.682213400403285
2023-06-26,719.28,zw,0,0,0,-12.17,12.17,0,0,-28.482520465764352,121.74028856610244,-4.6792267048552185,-18.397808416718597,-10.893213874187088,6.51790268477546,-0.00892733314956917,0.321271852404639,1.090667,0.0079365079365079309,Future,0.01,80,1,2,0.8,0,0.4,257.9365079365079,401.4302933884777,28.482520465764352
