Date,Close,Open,High,Low,Change..
2014-09-08,1255.7,1268.75,1271.85,1251.5,-1.04%
2014-09-09,1256.2,1255.43,1258.25,1247.41,0.04%
2014-09-10,1248.75,1256.19,1258.15,1243.91,-0.59%
2014-09-11,1240.75,1248.68,1250.46,1234.97,-0.64%
2014-09-12,1228.63,1240.59,1242.04,1227.75,-0.98%
2014-09-15,1233,1228.4,1238.56,1225.56,0.36%
2014-09-16,1235.2,1233.1,1242.16,1231.92,0.18%
2014-09-17,1223.25,1234.95,1239.46,1221.67,-0.97%
2014-09-18,1225.45,1223.2,1228.06,1216.27,0.18%
2014-09-19,1216.45,1225.5,1228.86,1213.87,-0.73%
2014-09-22,1215.05,1216.54,1220.7,1208.72,-0.12%
2014-09-23,1222.95,1215.3,1235.06,1214.11,0.65%
2014-09-24,1217.05,1222.81,1226.16,1215.96,-0.48%
2014-09-25,1222.62,1217.02,1224.88,1207.03,0.46%
2014-09-26,1219.51,1222.59,1230.5,1212.54,-0.25%
2014-09-29,1215.95,1219.2,1223.76,1214.78,-0.29%
2014-09-30,1209.24,1216.24,1219.96,1204.9,-0.55%
2014-10-01,1213.65,1209,1219.66,1204.75,0.36%
2014-10-02,1213.5,1213.34,1221.84,1208.69,-0.01%
2014-10-03,1191.2,1213.84,1215.9,1190.14,-1.84%
2014-10-06,1207.15,1191.79,1209.2,1183.96,1.34%
2014-10-07,1209,1207.15,1213.06,1202.91,0.15%
2014-10-08,1221.7,1209.39,1223.84,1205.12,1.05%
2014-10-09,1224.15,1221.84,1233.6,1219.15,0.20%
2014-10-10,1223.48,1224.49,1225.84,1217.6,-0.05%
2014-10-13,1237.15,1223.54,1237.65,1223.34,1.12%
2014-10-14,1232.75,1237.08,1238.3,1231.25,-0.36%
2014-10-15,1241.07,1233.65,1249.8,1222.17,0.67%
2014-10-16,1239.1,1241.67,1245.6,1235.75,-0.16%
2014-10-17,1238.19,1239.69,1242.3,1231.99,-0.07%
2014-10-20,1246.6,1238.54,1248.94,1234.7,0.68%
2014-10-21,1249.3,1246.99,1255.6,1245.4,0.22%
2014-10-22,1241.03,1249.57,1250.08,1240.66,-0.66%
2014-10-23,1232.15,1240.85,1244.96,1226.43,-0.72%
2014-10-24,1231.46,1232.59,1234.7,1229.1,-0.06%
2014-10-27,1225.4,1231.5,1232.26,1225.06,-0.49%
2014-10-28,1228.4,1225.76,1235.81,1222.9,0.24%
2014-10-29,1211.8,1228.21,1230.86,1208.52,-1.35%
2014-10-30,1198.9,1211.5,1216.76,1195.96,-1.06%
2014-10-31,1174.42,1198.91,1203.3,1161.75,-2.04%
2014-11-03,1165.35,1173.76,1174.17,1162.17,-0.77%
2014-11-04,1168.3,1165.55,1174.3,1164,0.25%
2014-11-05,1141.4,1168.19,1169.85,1137.7,-2.30%
2014-11-06,1141.2,1141.45,1149.7,1138.1,-0.02%
2014-11-07,1176.65,1141.2,1178.99,1132.25,3.11%
2014-11-10,1150.6,1179.41,1179.41,1147.45,-2.21%
2014-11-11,1164.8,1150.65,1173.6,1146.32,1.23%
2014-11-12,1160.92,1164.67,1170.37,1157.51,-0.33%
2014-11-13,1161.96,1160.84,1168.12,1154.24,0.09%
2014-11-14,1188.25,1162.09,1193.74,1147.04,2.26%
2014-11-17,1186.55,1188.75,1194.26,1181.62,-0.14%
2014-11-18,1197.55,1186.42,1205,1183.3,0.93%
2014-11-19,1183.3,1197.57,1202.77,1175.97,-1.19%
2014-11-20,1193.75,1183.36,1197.31,1176.87,0.88%
2014-11-21,1201.4,1193.78,1208.01,1186.95,0.64%
2014-11-24,1197.4,1201.53,1204.24,1192.85,-0.33%
2014-11-25,1201.19,1197.55,1203.4,1190.8,0.32%
2014-11-26,1197.9,1200.96,1202.61,1195.02,-0.27%
2014-11-27,1191.75,1198.2,1200.1,1185.95,-0.51%
2014-11-28,1167.35,1190.7,1191.56,1165.35,-2.05%
2014-12-01,1210.9,1167.06,1221.46,1143.38,3.73%
2014-12-02,1199.01,1210.74,1213.05,1192.32,-0.98%
2014-12-03,1209.64,1199.01,1214.95,1194.65,0.89%
2014-12-04,1205.78,1209.7,1213.7,1201.53,-0.32%
2014-12-05,1192.05,1205.7,1208.2,1186.5,-1.14%
2014-12-08,1203.2,1193.09,1208.59,1187.31,0.94%
2014-12-09,1230.85,1203.64,1238.55,1199.45,2.30%
2014-12-10,1226.75,1230.43,1238.25,1224.78,-0.33%
2014-12-11,1227.95,1226.75,1233.2,1216.3,0.10%
2014-12-12,1222.6,1227.99,1228.38,1215.98,-0.44%
2014-12-15,1192.6,1222.25,1224.24,1190.97,-2.45%
2014-12-16,1196.6,1192.59,1221.79,1188.8,0.34%
2014-12-17,1188.7,1196.69,1203.4,1184.23,-0.66%
2014-12-18,1198.4,1188.7,1213.55,1188.65,0.82%
2014-12-19,1195.95,1198.55,1202.1,1193.9,-0.20%
2014-12-22,1175.05,1195.33,1202.18,1170.56,-1.75%
2014-12-23,1175.68,1175.03,1185.49,1172.59,0.05%
2014-12-24,1173.8,1175.7,1181.8,1173.05,-0.16%
2014-12-26,1195.4,1173.45,1199.75,1173.45,1.84%
2014-12-29,1183.1,1195.71,1197.79,1179.35,-1.03%
2014-12-30,1200.24,1183.37,1210.29,1180.89,1.45%
2014-12-31,1183.95,1200.26,1204,1179.55,-1.36%
2015-01-01,1181.97,1183.78,1184.53,1181.97,-0.17%
2015-01-02,1189.18,1182.7,1194.6,1168.75,0.61%
2015-01-05,1204.45,1189.34,1208.15,1183.45,1.28%
2015-01-06,1219.2,1204.85,1223.15,1201.85,1.22%
2015-01-07,1210.8,1219.55,1219.85,1209.2,-0.69%
2015-01-08,1208.98,1210.51,1216.65,1204.67,-0.15%
2015-01-09,1223.4,1209.65,1224,1207.45,1.19%
2015-01-12,1233.64,1223,1236.29,1218.56,0.84%
2015-01-13,1230.88,1233.62,1244.12,1227.53,-0.22%
2015-01-14,1229.95,1230.76,1244.4,1224.95,-0.08%
2015-01-15,1261.64,1229.95,1266.59,1226.18,2.58%
2015-01-16,1280.3,1262.05,1281.99,1255.37,1.48%
2015-01-19,1277.08,1279.67,1281.63,1272.22,-0.25%
2015-01-20,1293.94,1276.54,1297.23,1274.09,1.32%
2015-01-21,1293.44,1293.64,1305.38,1285.59,-0.04%
2015-01-22,1301.73,1293.2,1306.7,1279.55,0.64%
2015-01-23,1294.55,1301.38,1302.9,1284.66,-0.55%
2015-01-26,1281.24,1293.68,1299.14,1276.14,-1.03%
2015-01-27,1292.35,1281.08,1297.77,1272.58,0.87%
2015-01-28,1285.1,1292.35,1294.55,1281.5,-0.56%
2015-01-29,1257.25,1285.35,1286.25,1252.61,-2.17%
2015-01-30,1283.55,1257.61,1285.35,1257.25,2.09%
2015-02-02,1275.44,1281.81,1283.85,1266.93,-0.63%
2015-02-03,1260.2,1275.4,1285.59,1255.7,-1.19%
2015-02-04,1270.05,1260.25,1272.2,1256.85,0.78%
2015-02-05,1264.7,1269.9,1274,1256.52,-0.42%
2015-02-06,1233.72,1264.82,1269.3,1228.75,-2.45%
2015-02-09,1239.68,1235.18,1244.35,1234.54,0.48%
2015-02-10,1234,1239.55,1246,1230.7,-0.46%
2015-02-11,1219.16,1233.75,1239.3,1218.26,-1.20%
2015-02-12,1222.5,1218.73,1232.9,1216.75,0.27%
2015-02-13,1229.7,1222.38,1235.7,1221.01,0.59%
2015-02-16,1231.47,1228.58,1236.88,1228.01,0.14%
2015-02-17,1209.4,1231.05,1234.15,1203.7,-1.79%
2015-02-18,1212.99,1209.41,1212.99,1197.95,0.30%
2015-02-19,1207.45,1212.7,1223.5,1205.4,-0.46%
2015-02-20,1202.39,1207.41,1215.39,1198.43,-0.42%
2015-02-23,1201.92,1201.89,1210.7,1191.51,-0.04%
2015-02-24,1199.89,1201.71,1204.6,1191.3,-0.17%
2015-02-25,1204.8,1199.55,1212.2,1199.5,0.41%
2015-02-26,1209.05,1205.16,1220.75,1203.95,0.35%
2015-02-27,1213.15,1209.45,1219.9,1204.65,0.34%
2015-03-02,1207.1,1213.8,1223.6,1204.6,-0.50%
2015-03-03,1203.8,1207.19,1215.09,1195.39,-0.27%
2015-03-04,1199.85,1203.75,1209.4,1198.25,-0.33%
2015-03-05,1198.6,1199.75,1209.7,1196.4,-0.10%
2015-03-06,1167.21,1198.65,1201.29,1163.94,-2.62%
2015-03-09,1167.3,1168.65,1176.15,1166.15,0.01%
2015-03-10,1161.93,1167.1,1171.35,1156.35,-0.46%
2015-03-11,1154.8,1162.15,1165.95,1147.85,-0.61%
2015-03-12,1153.7,1154.6,1166.7,1148.9,-0.10%
2015-03-13,1159.48,1153.9,1162.55,1151.8,0.50%
2015-03-16,1154.59,1158.5,1164.46,1150.6,-0.42%
2015-03-17,1149.3,1154.55,1159.85,1143.61,-0.46%
2015-03-18,1167.25,1149.25,1174.61,1145.9,1.56%
2015-03-19,1171.3,1167.25,1177.86,1160.06,0.35%
2015-03-20,1182.68,1170.7,1188.3,1168.55,0.97%
2015-03-23,1189.3,1185.96,1192.1,1179.45,0.56%
2015-03-24,1193.13,1189.35,1195.7,1185.25,0.32%
2015-03-25,1195.45,1192.9,1199.9,1186.65,0.19%
2015-03-26,1204.38,1195.55,1219.8,1194.5,0.75%
2015-03-27,1199.3,1204.25,1206.7,1192.91,-0.42%
2015-03-30,1186.2,1198.85,1199.5,1182.55,-1.09%
2015-03-31,1183.5,1185.4,1191.2,1178.45,-0.23%
2015-04-01,1204.1,1183.35,1209,1180.35,1.74%
2015-04-02,1202.59,1204.95,1208.15,1195.75,-0.13%
2015-04-03,1210.9,1201.74,1212.74,1200.11,0.69%
2015-04-06,1214.7,1215.63,1224.5,1213.85,0.31%
2015-04-07,1208.6,1214.69,1215.91,1207.45,-0.50%
2015-04-08,1202.8,1208.85,1212.6,1197.85,-0.48%
2015-04-09,1195.01,1203.07,1203.76,1192.86,-0.65%
2015-04-10,1208.05,1194.3,1211.1,1193.3,1.09%
2015-04-13,1198.85,1207.38,1209.83,1196.81,-0.76%
2015-04-14,1193.58,1199.2,1202.1,1184.18,-0.44%
2015-04-15,1202.05,1193.21,1205.35,1189.38,0.71%
2015-04-16,1197.65,1202.45,1209.6,1195.06,-0.37%
2015-04-17,1204.65,1198.6,1208.1,1197.28,0.58%
2015-04-20,1196.5,1204.9,1209.4,1191.54,-0.68%
2015-04-21,1202.68,1196.81,1204.4,1193.3,0.52%
2015-04-22,1187.3,1202.75,1205.2,1185.73,-1.28%
2015-04-23,1194,1187.56,1198.4,1184.05,0.56%
2015-04-24,1179.38,1194.16,1196.51,1175.24,-1.22%
2015-04-27,1202,1179.76,1207.46,1178.75,1.92%
2015-04-28,1212.1,1202.75,1215.5,1199.3,0.84%
2015-04-29,1204.8,1212.1,1213.7,1201.63,-0.60%
2015-04-30,1184.37,1205.18,1207.52,1177.32,-1.70%
2015-05-01,1178.5,1184.56,1185.26,1170.6,-0.50%
2015-05-04,1188.25,1178.95,1193.45,1177.88,0.83%
2015-05-05,1193.33,1188.56,1200.1,1185.9,0.43%
2015-05-06,1191.8,1193.19,1197.9,1188.3,-0.13%
2015-05-07,1184.8,1191.8,1193.3,1179.16,-0.59%
2015-05-08,1188.15,1184.66,1193.61,1182.13,0.28%
2015-05-11,1184.2,1188.95,1192.1,1179.5,-0.33%
2015-05-12,1193.5,1183.8,1197,1181.05,0.79%
2015-05-13,1215.73,1193.45,1219.3,1191.3,1.86%
2015-05-14,1221.52,1215.71,1227.44,1212.05,0.48%
2015-05-15,1223.85,1221.76,1226.75,1211.55,0.19%
2015-05-18,1225.74,1223.3,1232.7,1221.5,0.15%
2015-05-19,1207.51,1225.27,1225.57,1205.56,-1.49%
2015-05-20,1209.28,1208.01,1213.47,1203.02,0.15%
2015-05-21,1206.45,1210.11,1212.95,1201.91,-0.23%
2015-05-22,1206.38,1206.75,1215.2,1201.7,-0.01%
2015-05-25,1207.17,1205.12,1208.97,1202.92,0.07%
2015-05-26,1187.3,1207.3,1208,1186.1,-1.65%
2015-05-27,1188.15,1187.44,1191.55,1184.51,0.07%
2015-05-28,1188.45,1188.21,1192.75,1181.3,0.03%
2015-05-29,1190.5,1188.65,1193.81,1187.08,0.17%
2015-06-01,1189.15,1191,1204.81,1184.6,-0.11%
2015-06-02,1193.38,1188.95,1196.12,1185.48,0.36%
2015-06-03,1185.5,1193.86,1195.81,1180.18,-0.66%
2015-06-04,1176.26,1185.51,1186.41,1172.76,-0.78%
2015-06-05,1172,1177.24,1179.35,1163.1,-0.36%
2015-06-08,1173.95,1169.45,1178.1,1169.2,0.17%
2015-06-09,1176.7,1174.36,1183.4,1172.75,0.23%
2015-06-10,1186.48,1176.75,1192.6,1175.35,0.83%
2015-06-11,1182.3,1186.61,1188.21,1176.16,-0.35%
2015-06-12,1180.8,1182.01,1184.7,1176.93,-0.13%
2015-06-15,1186.4,1181.5,1190.8,1173.02,0.47%
2015-06-16,1181.86,1186.06,1188.11,1176.13,-0.38%
2015-06-17,1185.45,1181.9,1189.4,1174.48,0.30%
2015-06-18,1201.42,1185.26,1206,1183.81,1.35%
2015-06-19,1200.51,1202.36,1204.75,1198.7,-0.08%
2015-06-22,1185.45,1200.61,1201.5,1182.65,-1.25%
2015-06-23,1178.44,1185.86,1188.7,1176.32,-0.59%
2015-06-24,1175.2,1178.25,1180.3,1171.43,-0.27%
2015-06-25,1173.33,1175.29,1178.7,1171.52,-0.16%
2015-06-26,1175.07,1173.35,1179.09,1168.74,0.15%
2015-06-29,1180.36,1184.96,1187.32,1173.99,0.45%
2015-06-30,1172.6,1180.06,1180.8,1166.75,-0.66%
2015-07-01,1168.8,1172.7,1175.3,1167.43,-0.32%
2015-07-02,1166.15,1168.8,1169.11,1157.25,-0.23%
2015-07-03,1167.94,1166.29,1170.5,1164.96,0.15%
2015-07-06,1170.15,1173.3,1175.2,1163.3,0.19%
2015-07-07,1155.55,1170.5,1170.65,1148.45,-1.25%
2015-07-08,1158.28,1155.18,1165.03,1147.18,0.24%
2015-07-09,1159.65,1158.62,1167.46,1156.2,0.12%
2015-07-10,1163.96,1159.75,1165.5,1157.9,0.37%
2015-07-13,1158,1163.3,1164.6,1151.18,-0.51%
2015-07-14,1155.53,1158.06,1159.96,1153.04,-0.21%
2015-07-15,1149.65,1155.9,1156.96,1143.83,-0.51%
2015-07-16,1145.15,1148.86,1149.9,1142.6,-0.39%
2015-07-17,1134.1,1145.61,1146.1,1131.2,-0.96%
2015-07-20,1096.95,1133.35,1133.35,1088.45,-3.28%
2015-07-21,1101.41,1098.55,1109.87,1097.05,0.41%
2015-07-22,1093.45,1101.06,1103.56,1087.39,-0.72%
2015-07-23,1090.8,1094.5,1106,1087.01,-0.24%
2015-07-24,1099.1,1090.85,1102.35,1077.75,0.76%
2015-07-27,1094.42,1099.55,1105.3,1089.19,-0.43%
2015-07-28,1095.35,1094.31,1099,1091.4,0.08%
2015-07-29,1096.69,1095.48,1101.85,1090.21,0.12%
2015-07-30,1088.99,1097.76,1099.82,1083.36,-0.70%
2015-07-31,1095.65,1088.66,1103.38,1079.75,0.61%
2015-08-03,1086.5,1095.61,1098.15,1085.92,-0.84%
2015-08-04,1087.45,1086.18,1095.05,1081.05,0.09%
2015-08-05,1085.05,1087.59,1092.16,1082.85,-0.22%
2015-08-06,1089.41,1084.9,1094.3,1083.6,0.40%
2015-08-07,1094.2,1089.4,1099.9,1083.16,0.44%
2015-08-10,1104.51,1094.39,1109.2,1089.8,0.94%
2015-08-11,1109.01,1104.41,1119.4,1093.65,0.41%
2015-08-12,1125.3,1108.91,1125.8,1101.75,1.47%
2015-08-13,1115.05,1125.46,1126.71,1113.42,-0.91%
2015-08-14,1114.11,1115.16,1121.4,1111.81,-0.08%
2015-08-17,1117.66,1114.35,1123.05,1113.7,0.32%
2015-08-18,1118.01,1117.91,1121.6,1109.55,0.03%
2015-08-19,1134.46,1118.01,1134.66,1116.35,1.47%
2015-08-20,1153.16,1133.95,1154.5,1132.81,1.65%
2015-08-21,1161.05,1153.91,1168.8,1148.85,0.68%
2015-08-24,1155.05,1162.35,1167.9,1146.75,-0.52%
2015-08-25,1140.65,1155.45,1157.2,1134.9,-1.25%
2015-08-26,1125.55,1141.15,1147,1117.75,-1.32%
2015-08-27,1125.71,1125.65,1129.8,1118.15,0.01%
2015-08-28,1133.96,1125.8,1141.2,1123.7,0.73%
2015-08-31,1134.5,1133.25,1136.8,1125.96,0.05%
2015-09-01,1140.11,1135.01,1147.57,1134.51,0.49%
2015-09-02,1134.05,1139.49,1143,1132.31,-0.53%
2015-09-03,1125.25,1134.01,1134.5,1121.75,-0.78%
2015-09-04,1123,1125.25,1130.2,1117.15,-0.20%
2015-09-07,1119.47,1123.22,1124.88,1116.58,-0.31%
2015-09-08,1121.8,1119.3,1126.8,1118.45,0.21%
2015-09-09,1106.1,1121.96,1125.8,1101.51,-1.40%
2015-09-10,1111.55,1106.81,1115.3,1104,0.49%
2015-09-11,1107.9,1111.56,1113.4,1098.75,-0.33%
2015-09-14,1108.8,1107.8,1110.7,1103.4,0.08%
2015-09-15,1105.4,1108.19,1109.8,1102.91,-0.31%
2015-09-16,1119.55,1105.5,1124.7,1103.95,1.28%
2015-09-17,1131.4,1118.89,1133.4,1115.4,1.06%
2015-09-18,1139.4,1130.85,1141.9,1127.3,0.71%
2015-09-21,1133.3,1139.4,1140.1,1130,-0.54%
2015-09-22,1124.8,1133.16,1136.6,1121.18,-0.75%
2015-09-23,1130.4,1124.1,1134.4,1121.75,0.50%
2015-09-24,1154.01,1130.61,1156.7,1130.45,2.09%
2015-09-25,1146.24,1150.97,1151.18,1140.84,-0.67%
2015-09-28,1132.05,1145.8,1148.3,1128.1,-1.24%
2015-09-29,1127.46,1132.25,1134.9,1124.35,-0.41%
2015-09-30,1115,1127.46,1128.2,1112,-1.11%
2015-10-01,1113.55,1115.14,1119.29,1111.13,-0.13%
2015-10-02,1138.14,1114.08,1141.9,1104.52,2.21%
2015-10-05,1135.75,1137.71,1141.95,1129.73,-0.21%
2015-10-06,1147.11,1135.65,1151.61,1135.11,1.00%
2015-10-07,1145.4,1146.96,1153.7,1141.96,-0.15%
2015-10-08,1138.96,1145.49,1151.6,1136.9,-0.56%
2015-10-09,1157.53,1139.1,1160.2,1138.8,1.63%
2015-10-12,1164,1155.71,1169.4,1154.9,0.56%
2015-10-13,1168.8,1163.55,1169,1151.56,0.41%
2015-10-14,1185.19,1168.59,1190.38,1164.05,1.40%
2015-10-15,1183.11,1184.1,1191.04,1176.37,-0.18%
2015-10-16,1177.2,1182.21,1184.5,1174.25,-0.50%
2015-10-19,1170.45,1176,1177.9,1168.25,-0.57%
2015-10-20,1176.11,1171,1180.7,1167.15,0.48%
2015-10-21,1167.1,1175.81,1179.6,1163.9,-0.77%
2015-10-22,1166.05,1167.06,1172.2,1162.9,-0.09%
2015-10-23,1164.26,1165.61,1179.8,1159.16,-0.15%
2015-10-26,1163.2,1164.45,1169.6,1162.3,-0.09%
2015-10-27,1166.95,1162.96,1168.9,1160.91,0.32%
2015-10-28,1156.1,1166.75,1182.9,1152.4,-0.93%
2015-10-29,1145.91,1156.09,1162.76,1144.6,-0.88%
2015-10-30,1142.38,1148.04,1150.47,1139.48,-0.31%
2015-11-02,1133.75,1141.49,1143.01,1132.75,-0.76%
2015-11-03,1117.6,1133.6,1138.3,1114.48,-1.42%
2015-11-04,1107.44,1117.63,1122.85,1106.38,-0.91%
2015-11-05,1103.95,1107.56,1111.61,1102.75,-0.32%
2015-11-06,1088.64,1103.89,1110.68,1085.29,-1.39%
2015-11-09,1092.1,1089.94,1095.88,1088.34,0.32%
2015-11-10,1089.91,1092.01,1094.9,1085.45,-0.20%
2015-11-11,1086.14,1089.85,1093.69,1084.04,-0.35%
2015-11-12,1085.05,1086.26,1089.6,1074.66,-0.10%
2015-11-13,1083.64,1085.05,1088.29,1080.04,-0.13%
2015-11-16,1082.85,1088.14,1098.29,1081.32,-0.07%
2015-11-17,1070.37,1082.86,1084.82,1065.59,-1.15%
2015-11-18,1071.14,1070.3,1073.18,1065.34,0.07%
2015-11-19,1082.4,1071.15,1086.5,1069.75,1.05%
2015-11-20,1078.1,1082.3,1087.8,1075.68,-0.40%
2015-11-23,1069.34,1077.01,1077.01,1067,-0.81%
2015-11-24,1075.49,1069.24,1080.89,1068.99,0.58%
2015-11-25,1071.39,1075.55,1080.85,1067.75,-0.38%
2015-11-26,1072.25,1071.91,1075.46,1070.35,0.08%
2015-11-27,1058.81,1071.59,1073.9,1052.86,-1.25%
2015-11-30,1064.42,1057.8,1068.9,1053.1,0.53%
2015-12-01,1069.49,1064.55,1074.72,1063.38,0.48%
2015-12-02,1053.69,1069.49,1071.55,1050.63,-1.48%
2015-12-03,1062.57,1053.71,1065.8,1046.25,0.84%
2015-12-04,1086.99,1062.39,1089.09,1058.14,2.30%
2015-12-07,1070.39,1086.01,1087,1070.06,-1.53%
2015-12-08,1074.69,1070.49,1078.85,1067.63,0.40%
2015-12-09,1073.21,1074.74,1085.6,1069.59,-0.14%
2015-12-10,1071.54,1073.21,1076.46,1069.7,-0.16%
2015-12-11,1074.89,1071.6,1079.98,1062.38,0.31%
2015-12-14,1062.9,1073.69,1077.7,1062.77,-1.12%
2015-12-15,1060.74,1062.89,1068.89,1059.59,-0.20%
2015-12-16,1072.94,1060.73,1078.59,1060.64,1.15%
2015-12-17,1051.74,1072.85,1073.09,1047.64,-1.98%
2015-12-18,1066.19,1051.72,1070.79,1051.05,1.37%
2015-12-21,1078.44,1065.94,1081.88,1063.88,1.15%
2015-12-22,1072.36,1078.41,1081,1071.85,-0.56%
2015-12-23,1070.35,1072.21,1075.75,1068.25,-0.19%
2015-12-24,1075.88,1070.9,1077.85,1070.05,0.52%
2015-12-25,1075.88,1075.88,1075.88,1075.88,0.00%
2015-12-28,1069.05,1076,1077.15,1066.3,-0.63%
2015-12-29,1068.99,1069.2,1075.79,1067.29,-0.01%
2015-12-30,1061.45,1069.38,1072.85,1059.55,-0.71%
2015-12-31,1061.3,1061.38,1063.68,1058.38,-0.01%
2016-01-01,1060.74,1061.21,1061.41,1060.74,-0.05%
2016-01-04,1074.7,1065.36,1083.7,1061.9,1.32%
2016-01-05,1077.66,1074.66,1082.3,1072.7,0.28%
2016-01-06,1094.45,1077.55,1095.45,1074.7,1.56%
2016-01-07,1109.25,1094.45,1110.2,1091.09,1.35%
2016-01-08,1104.24,1109.45,1112.4,1093.93,-0.45%
2016-01-11,1094.26,1104.19,1108.51,1093.91,-0.90%
2016-01-12,1087.05,1094.3,1099.54,1083.61,-0.66%
2016-01-13,1093.49,1087.29,1095.68,1079.64,0.59%
2016-01-14,1078,1093.52,1095.36,1071.4,-1.42%
2016-01-15,1089.1,1077.94,1097.59,1076.18,1.03%
2016-01-18,1088.9,1089.51,1093.26,1087.25,-0.02%
2016-01-19,1087.12,1088.84,1094.7,1082.95,-0.16%
2016-01-20,1101.02,1087.1,1109.6,1086.73,1.28%
2016-01-21,1101.6,1101.04,1104.98,1092.54,0.05%
2016-01-22,1098.3,1101.6,1102.98,1093.98,-0.30%
2016-01-25,1108.05,1097.85,1109.05,1097.35,0.89%
2016-01-26,1120.57,1108.02,1123.3,1107.17,1.13%
2016-01-27,1125.59,1120.36,1128.2,1114.9,0.45%
2016-01-28,1115.14,1125.57,1126.01,1111.96,-0.93%
2016-01-29,1118.04,1115.16,1118.5,1108.9,0.26%
2016-02-01,1128.85,1117.88,1130.09,1116.24,0.97%
2016-02-02,1129.12,1128.82,1130.7,1122.44,0.02%
2016-02-03,1142.93,1129.16,1146,1124.35,1.22%
2016-02-04,1155.74,1142.95,1157.59,1139.43,1.12%
2016-02-05,1173.69,1155.74,1174.9,1145.36,1.55%
2016-02-08,1191.14,1170.89,1200.98,1164.09,1.49%
2016-02-09,1188.85,1191.14,1199.29,1185.48,-0.19%
2016-02-10,1197.49,1188.95,1197.74,1181.29,0.73%
2016-02-11,1246.89,1197.44,1260.98,1196.21,4.13%
2016-02-12,1238.05,1246.94,1249.05,1232.23,-0.71%
2016-02-15,1209.95,1232.81,1234.82,1202.3,-2.27%
2016-02-16,1200.35,1209.32,1217.18,1190.79,-0.79%
2016-02-17,1209.14,1200.19,1213.88,1195.79,0.73%
2016-02-18,1232.35,1209.16,1239.9,1200.75,1.92%
2016-02-19,1228.19,1233.12,1234.79,1219.79,-0.34%
2016-02-22,1208.74,1226.14,1226.35,1202.02,-1.58%
2016-02-23,1227.46,1208.76,1227.56,1207.2,1.55%
2016-02-24,1229.35,1227.39,1253.3,1221.93,0.15%
2016-02-25,1234.64,1229.44,1243.09,1221.18,0.43%
2016-02-26,1222.6,1234.44,1240.05,1211.59,-0.98%
2016-02-29,1238.14,1222.73,1241.29,1217.98,1.27%
2016-03-01,1232.26,1238.19,1249,1227.44,-0.47%
2016-03-02,1240.3,1232.35,1244.29,1224.48,0.65%
2016-03-03,1263.69,1240.3,1267.44,1237.34,1.89%
2016-03-04,1259.44,1263.89,1279.98,1250.29,-0.34%
2016-03-07,1267.39,1259.48,1273.29,1256.68,0.63%
2016-03-08,1261.1,1267.49,1278.19,1260.04,-0.50%
2016-03-09,1252.94,1261.3,1264.99,1243.87,-0.65%
2016-03-10,1271.44,1252.89,1273.79,1237.44,1.48%
2016-03-11,1248.44,1271.44,1282.89,1248.44,-1.81%
2016-03-14,1235.28,1250.98,1261.09,1229.28,-1.05%
2016-03-15,1232.38,1234.68,1237.58,1226.08,-0.23%
2016-03-16,1263.08,1232.84,1264.38,1227.24,2.49%
2016-03-17,1257.9,1261.7,1271.65,1254.65,-0.41%
2016-03-18,1255.3,1258.16,1267.22,1248.3,-0.21%
2016-03-21,1243.74,1254.7,1256.12,1240.76,-0.92%
2016-03-22,1248.38,1244.22,1259.97,1242.47,0.37%
2016-03-23,1220.17,1248.18,1249.47,1215.47,-2.26%
2016-03-24,1216.99,1221.2,1224.4,1213.01,-0.26%
2016-03-25,1216.47,1216.47,1216.47,1216.47,-0.04%
2016-03-28,1221.05,1214.51,1222.96,1208.55,0.38%
2016-03-29,1242.55,1221.4,1243.65,1215.65,1.76%
2016-03-30,1224.85,1241.3,1243.3,1223.33,-1.42%
2016-03-31,1232.7,1226.06,1240.05,1224.81,0.64%
2016-04-01,1222.49,1232.68,1235.36,1208.84,-0.83%
2016-04-04,1215.4,1220.35,1223.35,1214.7,-0.58%
2016-04-05,1231.14,1215.31,1237.05,1214.9,1.30%
2016-04-06,1222.35,1231.86,1232.41,1217.2,-0.71%
2016-04-07,1240.69,1223.16,1243.9,1222.7,1.50%
2016-04-08,1240.39,1240.18,1243.18,1229.62,-0.02%
2016-04-11,1257.95,1239.79,1259.1,1239.79,1.42%
2016-04-12,1255.94,1259.05,1262.98,1251.29,-0.16%
2016-04-13,1243.14,1255.88,1257.18,1240.24,-1.02%
2016-04-14,1227.39,1242.05,1244.38,1223.79,-1.27%
2016-04-15,1234.05,1227.55,1236.29,1225.29,0.54%
2016-04-18,1231.55,1234.1,1242,1230.16,-0.20%
2016-04-19,1250.5,1232.46,1257.2,1227.7,1.54%
2016-04-20,1244.05,1251,1258.75,1242.6,-0.52%
2016-04-21,1248.85,1243.49,1270.48,1242.88,0.39%
2016-04-22,1232.3,1247.44,1252.98,1227.35,-1.33%
2016-04-25,1237.9,1232.1,1242.3,1230.1,0.45%
2016-04-26,1243.44,1238.57,1245.15,1231.95,0.45%
2016-04-27,1246.1,1242.6,1251.3,1240.66,0.21%
2016-04-28,1266.48,1245.66,1270.1,1238.05,1.64%
2016-04-29,1293.74,1266.27,1296.49,1265.14,2.15%
2016-05-02,1291.6,1293.69,1303.98,1287.48,-0.17%
2016-05-03,1286,1291.76,1302.4,1282.46,-0.43%
2016-05-04,1279.49,1285.99,1289.68,1271.64,-0.51%
