Date,US_2y
1995-07-26,103.33
1995-07-27,103.47
1995-07-28,103.42
1995-07-31,103.51
1995-08-01,103.42
1995-08-02,103.55
1995-08-03,103.38
1995-08-04,103.47
1995-08-07,103.52
1995-08-08,103.5
1995-08-09,103.45
1995-08-10,103.38
1995-08-11,103.2
1995-08-14,103.21
1995-08-15,103.15
1995-08-16,103.2
1995-08-17,103.11
1995-08-18,103.13
1995-08-21,103.22
1995-08-22,103.17
1995-08-23,103.14
1995-08-24,103.37
1995-08-25,103.58
1995-08-28,103.63
1995-08-29,103.53
1995-08-30,103.59
1995-08-31,103.61
1995-09-01,103.74
1995-09-05,103.77
1995-09-06,103.79
1995-09-07,103.7
1995-09-08,103.64
1995-09-11,103.66
1995-09-12,103.78
1995-09-13,103.73
1995-09-14,103.93
1995-09-15,103.87
1995-09-18,103.77
1995-09-19,103.82
1995-09-20,103.88
1995-09-28,103.5
1995-09-29,103.61
1995-10-02,103.61
1995-10-03,103.69
1995-10-04,103.79
1995-10-05,103.82
1995-10-06,103.81
1995-10-10,103.79
1995-10-11,103.8
1995-10-12,103.84
1995-10-13,103.97
1995-10-16,103.95
1995-10-17,103.97
1995-10-18,103.91
1995-10-19,103.94
1995-10-20,103.82
1995-10-23,103.79
1995-10-24,103.91
1995-10-25,103.98
1995-10-26,104
1995-10-27,104.02
1995-10-30,104.03
1995-10-31,104.04
1995-11-01,104.04
1995-11-02,104.29
1995-11-03,104.27
1995-11-06,104.21
1995-11-07,104.13
1995-11-08,104.27
1995-11-09,104.23
1995-11-10,104.17
1995-11-13,104.25
1995-11-14,104.26
1995-11-15,104.16
1995-11-16,104.27
1995-11-17,104.31
1995-11-20,104.3
1995-11-21,104.23
1995-11-22,104.2
1995-11-24,104.23
1995-11-27,104.27
1995-11-28,104.24
1995-11-29,104.3
1995-11-30,104.43
1995-12-01,104.48
1995-12-04,104.52
1995-12-05,104.49
1995-12-06,104.44
1995-12-07,104.38
1995-12-08,104.31
1995-12-11,104.4
1995-12-12,104.38
1995-12-13,104.37
1995-12-14,104.38
1995-12-15,104.42
1995-12-18,104.26
1995-12-19,104.51
1995-12-20,104.45
1995-12-21,104.42
1995-12-22,104.52
1995-12-26,104.55
1995-12-27,104.63
1995-12-28,104.65
1995-12-29,104.85
1996-01-02,104.81
1996-01-03,104.85
1996-01-04,104.81
1996-01-05,104.78
1996-01-08,104.77
1996-01-09,104.8
1996-01-10,104.7
1996-01-11,104.75
1996-01-12,104.84
1996-01-16,104.99
1996-01-17,105.08
1996-01-18,105.14
1996-01-19,105.09
1996-01-22,104.98
1996-01-23,104.98
1996-01-24,105.05
1996-01-25,104.93
1996-01-26,105.05
1996-01-29,104.99
1996-01-30,105.12
1996-01-31,105.27
1996-02-01,105.27
1996-02-02,105.3
1996-02-05,105.23
1996-02-06,105.26
1996-02-07,105.28
1996-02-08,105.32
1996-02-09,105.37
1996-02-12,105.45
1996-02-13,105.49
1996-02-14,105.43
1996-02-15,105.3
1996-02-16,105.24
1996-02-20,104.69
1996-02-21,104.73
1996-02-22,104.88
1996-02-23,104.79
1996-02-26,104.76
1996-02-27,104.56
1996-02-28,104.34
1996-02-29,104.31
1996-03-01,104.62
1996-03-04,104.73
1996-03-05,104.59
1996-03-06,104.42
1996-03-07,104.39
1996-03-08,103.7
1996-03-11,103.85
1996-03-12,103.78
1996-03-13,103.8
1996-03-14,103.8
1996-03-15,103.55
1996-03-18,103.55
1996-03-19,103.62
1996-03-20,103.81
1996-03-21,103.83
1996-03-22,103.79
1996-03-25,103.91
1996-03-26,103.88
1996-03-27,103.68
1996-03-28,103.55
1996-03-29,103.61
1996-04-01,103.61
1996-04-02,103.68
1996-04-03,103.6
1996-04-04,103.48
1996-04-05,103.05
1996-04-08,102.95
1996-04-09,103.06
1996-04-10,102.98
1996-04-11,102.92
1996-04-12,103.27
1996-04-15,103.35
1996-04-16,103.34
1996-04-17,103.26
1996-04-18,103.19
1996-04-19,103.34
1996-04-22,103.38
1996-04-23,103.35
1996-04-24,103.27
1996-04-25,103.28
1996-04-26,103.37
1996-04-29,103.27
1996-04-30,103.17
1996-05-01,103.2
1996-05-02,102.9
1996-05-03,102.88
1996-05-06,102.95
1996-05-07,102.91
1996-05-08,103.02
1996-05-09,102.98
1996-05-10,103.16
1996-05-13,103.19
1996-05-14,103.3
1996-05-15,103.29
1996-05-16,103.16
1996-05-17,103.23
1996-05-20,103.29
1996-05-21,103.25
1996-05-22,103.32
1996-05-23,103.2
1996-05-24,103.28
1996-05-28,103.24
1996-05-29,103.05
1996-05-30,103.03
1996-05-31,102.88
1996-06-03,102.89
1996-06-04,102.94
1996-06-05,102.98
1996-06-06,103.09
1996-06-07,102.72
1996-06-10,102.67
1996-06-11,102.7
1996-06-12,102.69
1996-06-13,102.75
1996-06-14,102.88
1996-06-17,102.94
1996-06-18,102.89
1996-06-19,102.8
1996-06-20,102.77
1996-06-21,102.84
1996-06-24,102.87
1996-06-25,102.89
1996-06-26,102.88
1996-06-27,102.9
1996-06-28,102.98
1996-07-01,102.93
1996-07-02,102.73
1996-07-03,102.84
1996-07-05,102.33
1996-07-08,102.34
1996-07-09,102.42
1996-07-10,102.57
1996-07-11,102.67
1996-07-12,102.71
1996-07-15,102.62
1996-07-16,102.84
1996-07-17,102.8
1996-07-18,102.99
1996-07-19,102.86
1996-07-22,102.76
1996-07-23,102.8
1996-07-24,102.72
1996-07-25,102.73
1996-07-26,102.73
1996-07-29,102.59
1996-07-30,102.7
1996-07-31,102.87
1996-08-01,103.12
1996-08-02,103.41
1996-08-05,103.39
1996-08-06,103.34
1996-08-07,103.32
1996-08-08,103.3
1996-08-09,103.42
1996-08-12,103.45
1996-08-13,103.3
1996-08-14,103.34
1996-08-15,103.24
1996-08-16,103.38
1996-08-19,103.32
1996-08-20,103.34
1996-08-21,103.3
1996-08-22,103.3
1996-08-23,103.14
1996-08-26,102.95
1996-08-27,103.01
1996-08-28,102.99
1996-08-29,102.89
1996-08-30,102.73
1996-09-03,102.76
1996-09-04,102.71
1996-09-05,102.67
1996-09-06,102.78
1996-09-09,102.88
1996-09-10,102.8
1996-09-11,102.81
1996-09-12,102.91
1996-09-13,103.22
1996-09-16,103.2
1996-09-17,103
1996-09-18,102.98
1996-09-19,102.94
1996-09-20,102.95
1996-09-23,102.99
1996-09-24,103.17
1996-09-25,103.27
1996-09-26,103.34
1996-09-27,103.02
1996-09-30,102.97
1996-10-01,103.11
1996-10-02,103.19
1996-10-03,103.16
1996-10-04,103.47
1996-10-07,103.37
1996-10-08,103.34
1996-10-09,103.27
1996-10-10,103.17
1996-10-11,103.33
1996-10-15,103.34
1996-10-16,103.33
1996-10-17,103.44
1996-10-18,103.45
1996-10-21,103.41
1996-10-22,103.31
1996-10-23,103.36
1996-10-24,103.37
1996-10-25,103.43
1996-10-28,103.4
1996-10-29,103.69
1996-10-30,103.66
1996-10-31,103.7
1996-11-01,103.66
1996-11-04,103.7
1996-11-05,103.77
1996-11-06,103.73
1996-11-07,103.8
1996-11-08,103.73
1996-11-12,103.83
1996-11-13,103.84
1996-11-14,103.94
1996-11-15,103.91
1996-11-18,103.88
1996-11-19,103.92
1996-11-20,103.95
1996-11-21,103.92
1996-11-22,103.9
1996-11-25,103.93
1996-11-26,103.94
1996-11-27,103.92
1996-11-29,104.08
1996-12-02,104.04
1996-12-03,104.05
1996-12-04,103.96
1996-12-05,103.83
1996-12-06,103.78
1996-12-09,103.88
1996-12-10,103.85
1996-12-11,103.68
1996-12-12,103.65
1996-12-13,103.79
1996-12-16,103.66
1996-12-17,103.62
1996-12-18,103.53
1996-12-19,103.69
1996-12-20,103.69
1996-12-23,103.67
1996-12-24,103.69
1996-12-26,103.69
1996-12-27,103.72
1996-12-30,103.57
1996-12-31,103.4
1997-01-02,103.23
1997-01-03,103.27
1997-01-06,103.26
1997-01-07,103.22
1997-01-08,103.19
1997-01-09,103.28
1997-01-10,103.06
1997-01-13,103.07
1997-01-14,103.23
1997-01-15,103.26
1997-01-16,103.16
1997-01-17,103.21
1997-01-21,103.27
1997-01-22,103.25
1997-01-23,103.19
1997-01-24,103.14
1997-01-27,103.06
1997-01-28,103.16
1997-01-29,103.21
1997-01-30,103.27
1997-01-31,103.42
1997-02-03,103.52
1997-02-04,103.52
1997-02-05,103.47
1997-02-06,103.46
1997-02-07,103.58
1997-02-10,103.59
1997-02-11,103.55
1997-02-12,103.53
1997-02-13,103.65
1997-02-14,103.73
1997-02-18,103.71
1997-02-19,103.69
1997-02-20,103.6
1997-02-21,103.59
1997-02-24,103.55
1997-02-25,103.52
1997-02-26,103.2
1997-02-27,103.19
1997-02-28,103.22
1997-03-03,103.2
1997-03-04,103.17
1997-03-05,103.18
1997-03-06,103.13
1997-03-07,103.23
1997-03-10,103.23
1997-03-11,103.24
1997-03-12,103.2
1997-03-13,103.01
1997-03-14,103.11
1997-03-17,103.07
1997-03-18,103.05
1997-03-19,103.03
1997-03-20,102.99
1997-03-21,102.96
1997-03-24,102.99
1997-03-25,102.91
1997-03-26,102.86
1997-03-27,102.29
1997-03-31,102.31
1997-04-01,102.36
1997-04-02,102.38
1997-04-03,102.41
1997-04-04,102.32
1997-04-07,102.38
1997-04-08,102.34
1997-04-09,102.36
1997-04-10,102.34
1997-04-11,102.21
1997-04-14,102.2
1997-04-15,102.36
1997-04-16,102.33
1997-04-17,102.42
1997-04-18,102.46
1997-04-21,102.4
1997-04-22,102.43
1997-04-23,102.38
1997-04-24,102.28
1997-04-25,102.27
1997-04-28,102.34
1997-04-29,102.66
1997-04-30,102.76
1997-05-01,102.78
1997-05-02,102.8
1997-05-05,102.8
1997-05-06,102.77
1997-05-07,102.65
1997-05-08,102.74
1997-05-09,102.88
1997-05-12,102.92
1997-05-13,102.78
1997-05-14,102.84
1997-05-15,102.91
1997-05-16,102.84
1997-05-19,102.81
1997-05-20,102.89
1997-05-21,102.87
1997-05-22,102.86
1997-05-23,102.89
1997-05-27,102.8
1997-05-28,102.75
1997-05-29,102.84
1997-05-30,102.98
1997-06-02,102.99
1997-06-03,103.05
1997-06-04,103.04
1997-06-05,103.05
1997-06-06,103.23
1997-06-09,103.12
1997-06-10,103.09
1997-06-11,103.09
1997-06-12,103.27
1997-06-13,103.34
1997-06-16,103.38
1997-06-17,103.34
1997-06-18,103.39
1997-06-19,103.37
1997-06-20,103.41
1997-06-23,103.35
1997-06-24,103.34
1997-06-25,103.34
1997-06-26,103.31
1997-06-27,103.12
1997-06-30,103.01
1997-07-01,103.12
1997-07-02,103.13
1997-07-03,103.33
1997-07-07,103.39
1997-07-08,103.38
1997-07-09,103.42
1997-07-10,103.4
1997-07-11,103.41
1997-07-14,103.35
1997-07-15,103.35
1997-07-16,103.45
1997-07-17,103.45
1997-07-18,103.4
1997-07-21,103.33
1997-07-22,103.51
1997-07-23,103.52
1997-07-24,103.52
1997-07-25,103.49
1997-07-28,103.56
1997-07-29,103.66
1997-07-30,103.71
1997-07-31,103.74
1997-08-01,103.45
1997-08-04,103.43
1997-08-05,103.4
1997-08-06,103.41
1997-08-07,103.39
1997-08-08,103.23
1997-08-11,103.3
1997-08-12,103.26
1997-08-13,103.38
1997-08-14,103.48
1997-08-15,103.55
1997-08-18,103.63
1997-08-19,103.59
1997-08-20,103.51
1997-08-21,103.44
1997-08-22,103.41
1997-08-25,103.34
1997-08-26,103.34
1997-08-27,103.32
1997-08-28,103.46
1997-08-29,103.39
1997-09-02,103.45
1997-09-03,103.41
1997-09-04,103.41
1997-09-05,103.41
1997-09-08,103.41
1997-09-09,103.39
1997-09-10,103.37
1997-09-11,103.36
1997-09-12,103.5
1997-09-15,103.52
1997-09-16,103.73
1997-09-17,103.76
1997-09-18,103.73
1997-09-19,103.73
1997-09-22,103.76
1997-09-23,103.7
1997-09-24,103.77
1997-09-25,103.66
1997-09-26,103.73
1997-09-29,103.56
1997-09-30,103.52
1997-10-01,103.66
1997-10-02,103.69
1997-10-03,103.73
1997-10-06,103.8
1997-10-07,103.84
1997-10-08,103.6
1997-10-09,103.58
1997-10-10,103.51
1997-10-14,103.6
1997-10-15,103.54
1997-10-16,103.55
1997-10-17,103.41
1997-10-20,103.43
1997-10-21,103.41
1997-10-22,103.42
1997-10-23,103.63
1997-10-24,103.66
1997-10-27,103.94
1997-10-28,103.72
1997-10-29,103.84
1997-10-30,103.94
1997-10-31,103.94
1997-11-03,103.79
1997-11-04,103.72
1997-11-05,103.73
1997-11-06,103.77
1997-11-07,103.75
1997-11-10,103.73
1997-11-12,103.77
1997-11-13,103.8
1997-11-14,103.8
1997-11-17,103.82
1997-11-18,103.78
1997-11-19,103.84
1997-11-20,103.77
1997-11-21,103.87
1997-11-24,103.75
1997-11-25,103.73
1997-11-26,103.7
1997-11-28,103.66
1997-12-01,103.66
1997-12-02,103.66
1997-12-03,103.73
1997-12-04,103.77
1997-12-05,103.64
1997-12-08,103.56
1997-12-09,103.62
1997-12-10,103.74
1997-12-11,103.87
1997-12-12,103.96
1997-12-15,103.89
1997-12-16,103.85
1997-12-17,103.8
1997-12-18,103.86
1997-12-19,103.91
1997-12-22,103.84
1997-12-23,103.86
1997-12-24,103.86
1997-12-26,103.87
1997-12-29,103.81
1997-12-30,103.77
1997-12-31,103.87
1998-01-02,104.01
1998-01-05,104.27
1998-01-06,104.37
1998-01-07,104.34
1998-01-08,104.53
1998-01-09,104.75
1998-01-12,104.72
1998-01-13,104.62
1998-01-14,104.55
1998-01-15,104.55
1998-01-16,104.42
1998-01-20,104.38
1998-01-21,104.45
1998-01-22,104.52
1998-01-23,104.28
1998-01-26,104.36
1998-01-27,104.18
1998-01-28,104.19
1998-01-29,104.41
1998-01-30,104.45
1998-02-02,104.38
1998-02-03,104.4
1998-02-04,104.45
1998-02-05,104.38
1998-02-06,104.33
1998-02-09,104.26
1998-02-10,104.28
1998-02-11,104.33
1998-02-12,104.33
1998-02-13,104.4
1998-02-17,104.44
1998-02-18,104.38
1998-02-19,104.34
1998-02-20,104.3
1998-02-23,104.21
1998-02-24,103.95
1998-02-25,104.02
1998-02-26,103.98
1998-02-27,104.03
1998-03-02,103.95
1998-03-03,103.88
1998-03-04,103.9
1998-03-05,103.94
1998-03-06,103.98
1998-03-09,104.04
1998-03-10,104.04
1998-03-11,104.08
1998-03-12,104.17
1998-03-13,104.16
1998-03-16,104.2
1998-03-17,104.18
1998-03-18,104.16
1998-03-19,104.12
1998-03-20,104.15
1998-03-23,104.12
1998-03-24,104.1
1998-03-25,103.97
1998-03-26,103.91
1998-03-27,103.88
1998-03-30,103.84
1998-03-31,103.96
1998-04-01,104.02
1998-04-02,104.09
1998-04-03,104.32
1998-04-06,104.23
1998-04-07,104.22
1998-04-08,104.19
1998-04-09,104.15
1998-04-13,103.98
1998-04-14,104.02
1998-04-15,104.05
1998-04-16,104.09
1998-04-17,104.09
1998-04-20,104.02
1998-04-21,103.94
1998-04-22,103.94
1998-04-23,103.94
1998-04-24,103.96
1998-04-27,103.75
1998-04-28,103.75
1998-04-29,103.72
1998-04-30,103.98
1998-05-01,103.98
1998-05-04,103.96
1998-05-05,103.95
1998-05-06,104.04
1998-05-07,104.05
1998-05-08,103.98
1998-05-11,103.86
1998-05-12,103.99
1998-05-13,104
1998-05-14,103.93
1998-05-15,103.93
1998-05-18,103.99
1998-05-19,103.98
1998-05-20,104.02
1998-05-21,103.93
1998-05-22,103.95
1998-05-26,103.99
1998-05-27,104.07
1998-05-28,104.03
1998-05-29,104.06
1998-06-01,104.11
1998-06-02,104.07
1998-06-03,104.05
1998-06-04,104.02
1998-06-05,103.99
1998-06-08,104.01
1998-06-09,103.98
1998-06-10,104.06
1998-06-11,104.24
1998-06-12,104.29
1998-06-15,104.31
1998-06-16,104.16
1998-06-17,104.06
1998-06-18,104.1
1998-06-19,104.15
1998-06-22,104.15
1998-06-23,104.1
1998-06-24,104.09
1998-06-25,104.07
1998-06-26,104.08
1998-07-01,104.25
1998-07-02,104.27
1998-07-06,104.31
1998-07-07,104.27
1998-07-08,104.26
1998-07-09,104.33
1998-07-10,104.31
1998-07-13,104.24
1998-07-14,104.22
1998-07-15,104.23
1998-07-16,104.19
1998-07-17,104.2
1998-07-20,104.25
1998-07-21,104.23
1998-07-22,104.22
1998-07-23,104.23
1998-07-24,104.22
1998-07-27,104.21
1998-07-28,104.22
1998-07-29,104.16
1998-07-30,104.17
1998-07-31,104.16
1998-08-03,104.26
1998-08-04,104.3
1998-08-05,104.36
1998-08-06,104.37
1998-08-07,104.47
1998-08-10,104.43
1998-08-11,104.52
1998-08-12,104.46
1998-08-13,104.39
1998-08-14,104.42
1998-08-17,104.47
1998-08-18,104.44
1998-08-19,104.45
1998-08-20,104.48
1998-08-21,104.62
1998-08-24,104.65
1998-08-25,104.75
1998-08-26,104.83
1998-08-27,105
1998-08-28,105.1
1998-08-31,105.1
1998-09-01,105.13
1998-09-02,105
1998-09-03,105.09
1998-09-04,105.05
1998-09-08,105.09
1998-09-09,105.32
1998-09-10,105.76
1998-09-11,105.53
1998-09-14,105.5
1998-09-15,105.44
1998-09-16,105.45
1998-09-17,105.55
1998-09-18,105.7
1998-09-21,105.62
1998-09-22,105.49
1998-09-23,105.69
1998-09-24,105.84
1998-09-25,105.94
1998-09-28,105.88
1998-09-29,105.88
1998-09-30,105.88
1998-10-01,106.58
1998-10-02,106.22
1998-10-05,106.81
1998-10-06,106.66
1998-10-07,106.59
1998-10-08,106.51
1998-10-09,106.23
1998-10-13,106.38
1998-10-14,106.46
1998-10-15,106.38
1998-10-16,106.91
1998-10-19,106.83
1998-10-20,106.64
1998-10-21,106.52
1998-10-22,106.45
1998-10-23,106.38
1998-10-26,106.29
1998-10-27,106.51
1998-10-28,106.53
1998-10-29,106.56
1998-10-30,106.33
1998-11-02,106
1998-11-03,106.05
1998-11-04,105.77
1998-11-05,105.7
1998-11-06,105.47
1998-11-09,105.54
1998-11-10,105.63
1998-11-12,105.74
1998-11-13,105.66
1998-11-16,105.63
1998-11-17,105.66
1998-11-18,105.55
1998-11-19,105.48
1998-11-20,105.53
1998-11-23,105.56
1998-11-24,105.5
1998-11-25,105.52
1998-11-27,105.57
1998-11-30,105.76
1998-12-01,105.93
1998-12-02,106.09
1998-12-03,106.05
1998-12-04,105.87
1998-12-07,105.66
1998-12-08,105.81
1998-12-09,105.91
1998-12-10,105.96
1998-12-11,105.84
1998-12-14,105.88
1998-12-15,105.77
1998-12-16,105.97
1998-12-17,105.98
1998-12-18,105.91
1998-12-21,105.76
1998-12-22,105.68
1998-12-23,105.34
1998-12-24,105.22
1998-12-28,105.45
1998-12-29,105.42
1998-12-30,105.74
1998-12-31,105.76
1999-01-04,105.71
1999-01-05,105.62
1999-01-06,105.63
1999-01-07,105.61
1999-01-08,105.46
1999-01-11,105.41
1999-01-12,105.52
1999-01-13,105.72
1999-01-14,105.92
1999-01-15,105.72
1999-01-19,105.68
1999-01-20,105.59
1999-01-21,105.69
1999-01-22,105.77
1999-01-25,105.75
1999-01-26,105.68
1999-01-27,105.72
1999-01-28,105.7
1999-01-29,105.72
1999-02-01,105.55
1999-02-02,105.45
1999-02-03,105.41
1999-02-04,105.32
1999-02-05,105.25
1999-02-08,105.28
1999-02-09,105.3
1999-02-10,105.3
1999-02-11,105.27
1999-02-12,105.04
1999-02-16,105.04
1999-02-17,105.13
1999-02-18,105.09
1999-02-19,105.05
1999-02-22,105.14
1999-02-23,104.99
1999-02-24,104.83
1999-02-25,104.67
1999-02-26,104.7
1999-03-01,104.6
1999-03-02,104.62
1999-03-03,104.63
1999-03-04,104.6
1999-03-05,104.72
1999-03-08,104.76
1999-03-09,104.94
1999-03-10,104.92
1999-03-11,104.91
1999-03-12,105.02
1999-03-15,105.05
1999-03-16,105.1
1999-03-17,105.03
1999-03-18,105.05
1999-03-19,104.97
1999-03-22,104.91
1999-03-23,104.97
1999-03-24,105.03
1999-03-25,104.92
1999-03-26,105
1999-03-29,104.98
1999-03-30,104.95
1999-03-31,104.9
1999-04-01,104.89
1999-04-02,105.02
1999-04-05,105.02
1999-04-06,105.08
1999-04-07,105.03
1999-04-08,105.2
1999-04-09,105.18
1999-04-12,105.11
1999-04-13,105.07
1999-04-14,105.05
1999-04-15,105.02
1999-04-16,104.93
1999-04-19,105.02
1999-04-20,105.04
1999-04-21,105.02
1999-04-22,104.9
1999-04-23,104.91
1999-04-26,104.95
1999-04-27,104.96
1999-04-28,104.91
1999-04-29,105.03
1999-04-30,104.78
1999-05-03,104.8
1999-05-04,104.73
1999-05-05,104.77
1999-05-06,104.59
1999-05-07,104.59
1999-05-10,104.65
1999-05-11,104.54
1999-05-12,104.57
1999-05-13,104.71
1999-05-14,104.41
1999-05-17,104.4
1999-05-18,104.3
1999-05-19,104.35
1999-05-20,104.34
1999-05-21,104.46
1999-05-24,104.48
1999-05-25,104.45
1999-05-26,104.36
1999-05-27,104.2
1999-05-28,104.2
1999-06-01,104.03
1999-06-02,104.02
1999-06-03,104.05
1999-06-04,104.02
1999-06-07,104.02
1999-06-08,103.99
1999-06-09,103.97
1999-06-10,103.89
1999-06-11,103.8
1999-06-14,103.86
1999-06-15,103.87
1999-06-16,103.95
1999-06-17,104.2
1999-06-18,104.05
1999-06-21,103.99
1999-06-22,103.92
1999-06-23,103.84
1999-06-24,103.78
1999-06-25,103.88
1999-06-28,103.88
1999-06-29,103.68
1999-06-30,103.97
1999-07-01,103.9
1999-07-02,103.87
1999-07-06,103.8
1999-07-07,103.77
1999-07-08,103.86
1999-07-09,103.84
1999-07-12,103.99
1999-07-13,104.05
1999-07-14,103.97
1999-07-15,103.98
1999-07-16,104.09
1999-07-19,104.13
1999-07-20,104.2
1999-07-21,104.2
1999-07-22,104.02
1999-07-23,103.93
1999-07-26,103.9
1999-07-27,103.95
1999-07-28,103.93
1999-07-29,103.82
1999-07-30,103.76
1999-08-02,103.74
1999-08-03,103.71
1999-08-04,103.77
1999-08-05,103.93
1999-08-06,103.67
1999-08-09,103.49
1999-08-10,103.48
1999-08-11,103.58
1999-08-12,103.52
1999-08-13,103.7
1999-08-16,103.62
1999-08-17,103.73
1999-08-18,103.8
1999-08-19,103.78
1999-08-20,103.84
1999-08-23,103.8
1999-08-24,103.93
1999-08-25,104.05
1999-08-26,103.97
1999-08-27,103.8
1999-08-30,103.63
1999-08-31,103.65
1999-09-01,103.65
1999-09-02,103.66
1999-09-03,103.87
1999-09-07,103.74
1999-09-08,103.79
1999-09-09,103.73
1999-09-10,103.87
1999-09-13,103.84
1999-09-14,103.76
1999-09-15,103.84
1999-09-16,103.89
1999-09-17,103.91
1999-09-20,103.81
1999-09-21,103.83
1999-09-22,103.85
1999-09-23,103.94
1999-09-24,104.12
1999-09-27,103.95
1999-09-28,103.92
1999-09-29,103.92
1999-09-30,103.92
1999-10-01,103.57
1999-10-04,103.64
1999-10-05,103.45
1999-10-06,103.41
1999-10-07,103.41
1999-10-08,103.48
1999-10-12,103.43
1999-10-13,103.32
1999-10-14,103.25
1999-10-15,103.43
1999-10-18,103.4
1999-10-19,103.3
1999-10-20,103.27
1999-10-21,103.28
1999-10-22,103.26
1999-10-25,103.21
1999-10-26,103.17
1999-10-27,103.24
1999-10-28,103.34
1999-10-29,103.52
1999-11-01,103.45
1999-11-02,103.47
1999-11-03,103.51
1999-11-04,103.62
1999-11-05,103.69
1999-11-08,103.65
1999-11-09,103.6
1999-11-10,103.53
1999-11-12,103.61
1999-11-15,103.6
1999-11-16,103.51
1999-11-17,103.43
1999-11-18,103.41
1999-11-19,103.39
1999-11-22,103.34
1999-11-23,103.34
1999-11-24,103.33
1999-11-26,103.27
1999-11-29,103.15
1999-11-30,103.25
1999-12-01,103.2
1999-12-02,103.16
1999-12-03,103.31
1999-12-06,103.33
1999-12-07,103.38
1999-12-08,103.33
1999-12-09,103.38
1999-12-10,103.44
1999-12-13,103.38
1999-12-14,103.19
1999-12-15,103.13
1999-12-16,103.06
1999-12-17,102.98
1999-12-20,102.93
1999-12-21,102.91
1999-12-22,102.89
1999-12-23,102.94
1999-12-27,103.02
1999-12-28,102.92
1999-12-29,103.04
1999-12-31,99.3
2000-01-03,99.09
2000-01-04,99.21
2000-01-05,99.08
2000-01-06,99.15
2000-01-07,99.22
2000-01-10,99.11
2000-01-11,98.96
2000-01-12,98.9
2000-01-13,99.05
2000-01-14,98.97
2000-01-18,98.9
2000-01-19,98.95
2000-01-20,98.91
2000-01-21,98.91
2000-01-24,99.02
2000-01-25,99
2000-01-26,98.96
2000-01-27,98.84
2000-01-28,98.73
2000-01-31,98.62
2000-02-01,98.67
2000-02-02,98.62
2000-02-03,98.75
2000-02-04,98.61
2000-02-07,98.49
2000-02-08,98.51
2000-02-09,98.52
2000-02-10,98.54
2000-02-11,98.6
2000-02-14,98.72
2000-02-15,98.67
2000-02-16,98.68
2000-02-17,98.58
2000-02-18,98.66
2000-02-22,98.89
2000-02-23,98.7
2000-02-24,98.93
2000-02-25,99.07
2000-02-28,98.91
2000-02-29,98.9
2000-03-01,98.93
2000-03-02,98.91
2000-03-03,98.97
2000-03-06,98.9
2000-03-07,99.02
2000-03-08,99.01
2000-03-09,99.06
2000-03-10,98.98
2000-03-13,99.02
2000-03-14,99.13
2000-03-15,99.12
2000-03-16,99.14
2000-03-17,99.12
2000-03-20,99.08
2000-03-21,99.09
2000-03-22,99.12
2000-03-23,99.08
2000-03-24,98.88
2000-03-27,98.84
2000-03-28,98.88
2000-03-29,98.88
2000-03-30,99.08
2000-04-03,99.06
2000-04-04,99.44
2000-04-05,99.33
2000-04-06,99.23
2000-04-07,99.25
2000-04-10,99.37
2000-04-11,99.27
2000-04-12,99.19
2000-04-13,99.27
2000-04-14,99.38
2000-04-17,99.33
2000-04-18,99.33
2000-04-19,99.37
2000-04-20,99.28
2000-04-24,99.27
2000-04-25,99.05
2000-04-26,98.99
2000-04-27,98.7
2000-04-28,98.62
2000-05-01,98.62
2000-05-02,98.58
2000-05-03,98.55
2000-05-04,98.5
2000-05-05,98.38
2000-05-08,98.33
2000-05-09,98.35
2000-05-10,98.45
2000-05-11,98.45
2000-05-12,98.3
2000-05-15,98.36
2000-05-16,98.35
2000-05-17,98.33
2000-05-18,98.23
2000-05-19,98.39
2000-05-22,98.5
2000-05-23,98.45
2000-05-24,98.44
2000-05-25,98.57
2000-05-26,98.64
2000-05-30,98.49
2000-05-31,98.57
2000-06-01,98.78
2000-06-02,98.96
2000-06-05,99.02
2000-06-06,99
2000-06-07,98.98
2000-06-08,98.98
2000-06-09,98.93
2000-06-12,99.01
2000-06-13,99.07
2000-06-14,99.19
2000-06-15,99.19
2000-06-16,99.33
2000-06-19,99.27
2000-06-20,99.19
2000-06-21,99.06
2000-06-22,99.06
2000-06-23,98.99
2000-06-26,99.1
2000-06-27,99.09
2000-06-28,99.06
2000-06-29,99.06
2000-06-30,99.06
2000-07-03,99.33
2000-07-05,99.35
2000-07-06,99.27
2000-07-07,99.35
2000-07-10,99.34
2000-07-11,99.33
2000-07-12,99.28
2000-07-13,99.38
2000-07-14,99.17
2000-07-17,99.07
2000-07-18,99.09
2000-07-19,99.07
2000-07-20,99.34
2000-07-21,99.34
2000-07-24,99.29
2000-07-25,99.31
2000-07-26,99.33
2000-07-27,99.38
2000-07-28,99.35
2000-07-31,99.35
2000-08-01,99.41
2000-08-02,99.48
2000-08-03,99.5
2000-08-04,99.65
2000-08-07,99.57
2000-08-08,99.63
2000-08-09,99.61
2000-08-10,99.64
2000-08-11,99.49
2000-08-14,99.5
2000-08-15,99.43
2000-08-16,99.4
2000-08-17,99.41
2000-08-18,99.46
2000-08-21,99.45
2000-08-22,99.48
2000-08-23,99.56
2000-08-24,99.6
2000-08-25,99.6
2000-08-28,99.55
2000-08-29,99.48
2000-08-30,99.52
2000-08-31,99.66
2000-09-01,99.81
