Date,SPGSCI
2002-09-30,227.529999
2002-10-01,229.119995
2002-10-02,228.389999
2002-10-03,222.720001
2002-10-04,221.910004
2002-10-07,222.600006
2002-10-08,223.539993
2002-10-09,223.289993
2002-10-10,220.960007
2002-10-11,224.029999
2002-10-14,227.270004
2002-10-15,228.020004
2002-10-16,227.380005
2002-10-17,228.330002
2002-10-18,227.729996
2002-10-21,221.820007
2002-10-22,220.050003
2002-10-23,220.990005
2002-10-24,221.160004
2002-10-25,216.580002
2002-10-28,217.660004
2002-10-29,215.429993
2002-10-30,215.949997
2002-10-31,217.419998
2002-11-01,217.110001
2002-11-04,215.089996
2002-11-05,211.300003
2002-11-06,209.259995
2002-11-07,207.539993
2002-11-08,207.830002
2002-11-11,208.080002
2002-11-12,207.679993
2002-11-13,204.580002
2002-11-14,205.339996
2002-11-15,207.240005
2002-11-18,212.960007
2002-11-19,212.619995
2002-11-20,215.139999
2002-11-21,216.520004
2002-11-22,218.410004
2002-11-25,215.660004
2002-11-26,215.75
2002-11-27,217.800003
2002-11-29,217.509995
2002-12-02,220.100006
2002-12-03,219.089996
2002-12-04,216.600006
2002-12-05,219.050003
2002-12-06,217.160004
2002-12-09,217.949997
2002-12-10,221.830002
2002-12-11,221.220001
2002-12-12,225.539993
2002-12-13,228.919998
2002-12-16,235.729996
2002-12-17,234.710007
2002-12-18,236.990005
2002-12-19,235.779999
2002-12-20,236.059998
2002-12-23,242.009995
2002-12-24,243.149994
2002-12-26,243.039993
2002-12-27,243.759995
2002-12-30,236.75
2002-12-31,235.149994
2003-01-02,240.850006
2003-01-03,246.880005
2003-01-06,240.729996
2003-01-07,237.320007
2003-01-08,235.720001
2003-01-09,241.660004
2003-01-10,237.949997
2003-01-13,240.009995
2003-01-14,240.039993
2003-01-15,243.800003
2003-01-16,246.300003
2003-01-17,246.229996
2003-01-21,246.509995
2003-01-22,246.860001
2003-01-23,244.160004
2003-01-24,248.710007
2003-01-27,244.240005
2003-01-28,246.800003
2003-01-29,252.919998
2003-01-30,254.149994
2003-01-31,253.449997
2003-02-03,251.449997
2003-02-04,255.440002
2003-02-05,257.290009
2003-02-06,259.51001
2003-02-07,264.899994
2003-02-10,260.179993
2003-02-11,262.890015
2003-02-12,259.579987
2003-02-13,260.190002
2003-02-14,261.230011
2003-02-18,261.100006
2003-02-19,263.200012
2003-02-20,259.880005
2003-02-21,265.660004
2003-02-24,276.670013
2003-02-25,268.119995
2003-02-26,277.600006
2003-02-27,276.089996
2003-02-28,278.570007
2003-03-03,271.089996
2003-03-04,273.799988
2003-03-05,272.339996
2003-03-06,273.130005
2003-03-07,276.149994
2003-03-10,270.369995
2003-03-11,263.390015
2003-03-12,264.320007
2003-03-13,253.860001
2003-03-14,248.199997
2003-03-17,243.990005
2003-03-18,233.580002
2003-03-19,230.990005
2003-03-20,225.880005
2003-03-21,218.580002
2003-03-24,225.270004
2003-03-25,221.059998
2003-03-26,223.100006
2003-03-27,230.429993
2003-03-28,228.990005
2003-03-31,232.279999
2003-04-01,227.360001
2003-04-02,222.199997
2003-04-03,222.729996
2003-04-04,221.479996
2003-04-07,220.25
2003-04-08,219.610001
2003-04-09,223.580002
2003-04-10,219.639999
2003-04-11,220.919998
2003-04-14,221.25
2003-04-15,224.449997
2003-04-16,224.289993
2003-04-17,228.800003
2003-04-21,230.179993
2003-04-22,226.539993
2003-04-23,220.779999
2003-04-24,220.110001
2003-04-25,219.080002
2003-04-28,213.660004
2003-04-29,212.589996
2003-04-30,215.639999
2003-05-01,215.919998
2003-05-02,213.940002
2003-05-05,218.880005
2003-05-06,216.330002
2003-05-07,219.020004
2003-05-08,222.660004
2003-05-09,226.899994
2003-05-12,226.800003
2003-05-13,232.240005
2003-05-14,235.039993
2003-05-15,233.179993
2003-05-16,234.270004
2003-05-19,231.039993
2003-05-20,231.509995
2003-05-21,234.910004
2003-05-22,233.059998
2003-05-23,234.149994
2003-05-27,233.509995
2003-05-28,230.279999
2003-05-29,232.949997
2003-05-30,235.240005
2003-06-02,240.639999
2003-06-03,239.770004
2003-06-04,236.970001
2003-06-05,240.710007
2003-06-06,242.419998
2003-06-09,241.649994
2003-06-10,242.529999
2003-06-11,242.860001
2003-06-12,235.839996
2003-06-13,230.75
2003-06-16,231.5
2003-06-17,232.210007
2003-06-18,229.529999
2003-06-19,230.139999
2003-06-20,232.940002
2003-06-23,231.490005
2003-06-24,228.800003
2003-06-25,234.380005
2003-06-26,227.789993
2003-06-27,229.229996
2003-06-30,233.199997
2003-07-01,233.820007
2003-07-02,232.720001
2003-07-03,233.470001
2003-07-07,233.220001
2003-07-08,234.509995
2003-07-09,237.880005
2003-07-10,236.270004
2003-07-11,236.559998
2003-07-14,235.789993
2003-07-15,234.919998
2003-07-16,231.490005
2003-07-17,233.259995
2003-07-18,234.990005
2003-07-21,234.580002
2003-07-22,227.520004
2003-07-23,229.020004
2003-07-24,230.660004
2003-07-25,230.910004
2003-07-28,231.039993
2003-07-29,231.289993
2003-07-30,232.850006
2003-07-31,233.160004
2003-08-01,241.809998
2003-08-04,238.639999
2003-08-05,240.460007
2003-08-06,239.419998
2003-08-07,243.899994
2003-08-08,242.429993
2003-08-11,242.009995
2003-08-12,242.910004
2003-08-13,238.910004
2003-08-14,238.389999
2003-08-15,238.110001
2003-08-18,238.779999
2003-08-19,237.899994
2003-08-20,240.889999
2003-08-21,245.380005
2003-08-22,245.910004
2003-08-25,243.479996
2003-08-26,244.210007
2003-08-27,240.589996
2003-08-28,241.960007
2003-08-29,242.460007
2003-09-02,232.179993
2003-09-03,233.169998
2003-09-04,232.149994
2003-09-05,231.589996
2003-09-08,231.330002
2003-09-09,232.910004
2003-09-10,234.759995
2003-09-11,231.830002
2003-09-12,229.410004
2003-09-15,228.649994
2003-09-16,225.419998
2003-09-17,222.809998
2003-09-18,221.830002
2003-09-19,221.300003
2003-09-22,222.490005
2003-09-23,222.350006
2003-09-24,228.100006
2003-09-25,228.220001
2003-09-26,226.820007
2003-09-29,229.429993
2003-09-30,232.630005
2003-10-01,233.270004
2003-10-02,235.339996
2003-10-03,237.710007
2003-10-06,238.309998
2003-10-07,240.070007
2003-10-08,238.660004
2003-10-09,246.600006
2003-10-10,252.289993
2003-10-13,252.940002
2003-10-14,251.449997
2003-10-15,251.190002
2003-10-16,249.570007
2003-10-17,243.410004
2003-10-20,241.009995
2003-10-21,241.320007
2003-10-22,240.509995
2003-10-23,243.270004
2003-10-24,242.529999
2003-10-27,240.539993
2003-10-28,239.580002
2003-10-29,238.460007
2003-10-30,234.800003
2003-10-31,238.490005
2003-11-03,235.630005
2003-11-04,234.960007
2003-11-05,243.449997
2003-11-06,241.369995
2003-11-07,244.789993
2003-11-10,245.389999
2003-11-11,248.130005
2003-11-12,248.720001
2003-11-13,251.270004
2003-11-14,254.919998
2003-11-17,250.089996
2003-11-18,256.220001
2003-11-19,251.589996
2003-11-20,249.970001
2003-11-21,249.350006
2003-11-24,241.330002
2003-11-25,241.940002
2003-11-26,244.639999
2003-11-28,245.800003
2003-12-01,246.949997
2003-12-02,252.529999
2003-12-03,254.979996
2003-12-04,258.059998
2003-12-05,254.440002
2003-12-08,264.26001
2003-12-09,261.48999
2003-12-10,261.179993
2003-12-11,259.910004
2003-12-12,267.809998
2003-12-15,267.809998
2003-12-16,265.76001
2003-12-17,269.380005
2003-12-18,271.690002
2003-12-19,268.269989
2003-12-22,259.059998
2003-12-23,258.209991
2003-12-24,261.100006
2003-12-26,261.440002
2003-12-29,259.410004
2003-12-30,263
2003-12-31,260.540009
2004-01-02,261.660004
2004-01-05,271.850006
2004-01-06,272.230011
2004-01-07,270.459991
2004-01-08,273.559998
2004-01-09,276.329987
2004-01-12,276.049988
2004-01-13,271.059998
2004-01-14,270.220001
2004-01-15,261.070007
2004-01-16,268.51001
2004-01-20,274.73999
2004-01-21,273.380005
2004-01-22,272.589996
2004-01-23,272.549988
2004-01-26,267.929993
2004-01-27,266.230011
2004-01-28,263.769989
2004-01-29,259.670013
2004-01-30,260.089996
2004-02-02,266.540009
2004-02-03,263.799988
2004-02-04,259.529999
2004-02-05,259.519989
2004-02-06,256.630005
2004-02-09,258.339996
2004-02-10,262.149994
2004-02-11,262.899994
2004-02-12,264.380005
2004-02-13,267.480011
2004-02-17,269.769989
2004-02-18,268.309998
2004-02-19,268.820007
2004-02-20,266.209991
2004-02-23,267.200012
2004-02-24,269
2004-02-25,274.309998
2004-02-26,275.690002
2004-02-27,278.660004
2004-03-01,282.980011
2004-03-02,280.929993
2004-03-03,274.25
2004-03-04,277.790009
2004-03-05,279.850006
2004-03-08,274.709991
2004-03-09,273.100006
2004-03-10,272.149994
2004-03-11,277.420013
2004-03-12,274.369995
2004-03-15,281.339996
2004-03-16,281.820007
2004-03-17,286.850006
2004-03-18,286.179993
2004-03-19,286.290009
2004-03-22,285.059998
2004-03-23,286.230011
2004-03-24,283.790009
2004-03-25,276.600006
2004-03-26,278.059998
2004-03-29,276.910004
2004-03-30,283.339996
2004-03-31,282.119995
2004-04-01,276.779999
2004-04-02,276
2004-04-05,275.079987
2004-04-06,278.420013
2004-04-07,283.950012
2004-04-08,288.220001
2004-04-12,290.160004
2004-04-13,285.230011
2004-04-14,285.940002
2004-04-15,287.049988
2004-04-16,286.51001
2004-04-19,285.230011
2004-04-20,283.820007
2004-04-21,278.390015
2004-04-22,282.859985
2004-04-23,281.209991
2004-04-26,284.869995
2004-04-27,289.200012
2004-04-28,288.019989
2004-04-29,288.730011
2004-04-30,289.51001
2004-05-03,294.940002
2004-05-04,300.850006
2004-05-05,303.23999
2004-05-06,301.559998
2004-05-07,303.859985
2004-05-10,296.279999
2004-05-11,301.940002
2004-05-12,304.790009
2004-05-13,306.070007
2004-05-14,305.609985
2004-05-17,305.609985
2004-05-18,300.100006
2004-05-19,308.440002
2004-05-20,303.779999
2004-05-21,300.190002
2004-05-24,310.880005
2004-05-25,307.880005
2004-05-26,306.329987
2004-05-27,300.079987
2004-05-28,301.410004
2004-06-01,315.600006
2004-06-02,303.970001
2004-06-03,298.660004
2004-06-04,294.579987
2004-06-07,295.23999
2004-06-08,288.970001
2004-06-09,289.5
2004-06-10,292.200012
2004-06-14,289.329987
2004-06-15,287.100006
2004-06-16,289.279999
2004-06-17,295.890015
2004-06-18,296.089996
2004-06-21,290.540009
2004-06-22,292.100006
2004-06-23,291
2004-06-24,293.899994
2004-06-25,291.720001
2004-06-28,283.410004
2004-06-29,280.339996
2004-06-30,286.359985
2004-07-01,294.25
2004-07-02,293.209991
2004-07-06,299.929993
2004-07-07,297.920013
2004-07-08,301.049988
2004-07-09,298.730011
2004-07-12,295.26001
2004-07-13,293.649994
2004-07-14,300.910004
2004-07-15,298.649994
2004-07-16,299.769989
2004-07-19,299.859985
2004-07-20,295.230011
2004-07-21,294.859985
2004-07-22,299.809998
2004-07-23,301.230011
2004-07-26,298.609985
2004-07-27,299.880005
2004-07-28,304.950012
2004-07-29,304.049988
2004-07-30,307.480011
2004-08-02,305.959991
2004-08-03,307.420013
2004-08-04,300.820007
2004-08-05,307.600006
2004-08-06,304.76001
2004-08-09,308.850006
2004-08-10,307.350006
2004-08-11,306.75
2004-08-12,309.179993
2004-08-13,315.26001
2004-08-16,312.799988
2004-08-17,315.390015
2004-08-18,315.339996
2004-08-19,322.059998
2004-08-20,318.410004
2004-08-23,314.820007
2004-08-24,310.709991
2004-08-25,302.359985
2004-08-26,299.140015
2004-08-27,298.619995
2004-08-30,297.109985
2004-08-31,295.600006
2004-09-01,303.790009
2004-09-02,302.519989
2004-09-03,300.079987
2004-09-07,297.440002
2004-09-08,296.339996
2004-09-09,305.709991
2004-09-10,299.059998
2004-09-13,305.929993
2004-09-14,309.269989
2004-09-15,305.140015
2004-09-16,305.959991
2004-09-17,314.01001
2004-09-20,316.399994
2004-09-21,322.600006
2004-09-22,329.559998
2004-09-23,330.200012
2004-09-24,329.690002
2004-09-27,332.179993
2004-09-28,335.220001
2004-09-29,337.290009
2004-09-30,337.730011
2004-10-01,339.299988
2004-10-04,337.200012
2004-10-05,344.359985
2004-10-06,347.859985
2004-10-07,352.290009
2004-10-08,356.369995
2004-10-11,358.450012
2004-10-12,353.269989
2004-10-13,356.700012
2004-10-14,360.910004
2004-10-15,361.130005
2004-10-18,355.350006
2004-10-19,356.869995
2004-10-20,365.410004
2004-10-21,367.140015
2004-10-22,371.059998
2004-10-25,367.429993
2004-10-26,373.200012
2004-10-27,359.459991
2004-10-28,352.470001
2004-10-29,355.25
2004-11-01,346.950012
2004-11-02,344.049988
2004-11-03,350.25
2004-11-04,340.089996
2004-11-05,342.109985
2004-11-08,339.820007
2004-11-09,333.640015
2004-11-10,342.440002
2004-11-11,336.23999
2004-11-12,335.5
2004-11-15,334.51001
2004-11-16,330.519989
2004-11-17,337.570007
2004-11-18,334.079987
2004-11-19,344.320007
2004-11-22,340.720001
2004-11-23,343.01001
2004-11-24,350.070007
2004-11-26,349.410004
2004-11-29,347.130005
2004-11-30,342.5
2004-12-01,326.589996
2004-12-02,311.769989
2004-12-03,309.040009
2004-12-06,311.359985
2004-12-07,303.23999
2004-12-08,305.790009
2004-12-09,310.73999
2004-12-10,303.459991
2004-12-13,309.339996
2004-12-14,312.779999
2004-12-15,323.450012
2004-12-16,320.440002
2004-12-17,332.5
2004-12-20,326.470001
2004-12-21,326.23999
2004-12-22,319.380005
2004-12-23,318.209991
2004-12-27,305.140015
2004-12-28,306.790009
2004-12-29,310.720001
2004-12-30,310.660004
2004-12-31,310.470001
2005-01-03,304.190002
2005-01-04,308.799988
2005-01-05,306.25
2005-01-06,317.200012
2005-01-07,316.839996
2005-01-10,317.880005
2005-01-11,319.019989
2005-01-12,320.339996
2005-01-13,330.380005
2005-01-14,330.450012
2005-01-18,329.269989
2005-01-19,328.220001
2005-01-20,326.170013
2005-01-21,331.929993
2005-01-24,334.339996
2005-01-25,338.170013
2005-01-26,336.109985
2005-01-27,334.790009
2005-01-28,326.98999
2005-01-31,331.480011
2005-02-01,326.820007
2005-02-02,323.829987
2005-02-03,320.899994
2005-02-04,320.350006
2005-02-07,315.660004
2005-02-08,318.100006
2005-02-09,319.98999
2005-02-10,328.809998
2005-02-11,329.320007
2005-02-14,330.339996
2005-02-15,330.529999
2005-02-16,334.119995
2005-02-17,331.410004
2005-02-18,334.600006
2005-02-22,348.670013
2005-02-23,350.040009
2005-02-24,350.600006
2005-02-25,352.910004
2005-02-28,355.850006
2005-03-01,355.079987
2005-03-02,362.089996
2005-03-03,364.779999
2005-03-04,365.059998
2005-03-07,365.339996
2005-03-08,371.579987
2005-03-09,373.670013
2005-03-10,368.820007
2005-03-11,374
2005-03-14,376.070007
2005-03-15,378.579987
2005-03-16,384.980011
2005-03-17,384.820007
2005-03-18,385.26001
2005-03-21,385.140015
2005-03-22,380.420013
2005-03-23,371.670013
2005-03-24,374.899994
2005-03-28,372.290009
2005-03-29,373.420013
2005-03-30,374.26001
2005-03-31,383.619995
2005-04-01,391.600006
2005-04-04,389.440002
2005-04-05,384.869995
2005-04-06,382.910004
2005-04-07,374.910004
2005-04-08,370.109985
2005-04-11,372.950012
2005-04-12,367.660004
2005-04-13,361.200012
2005-04-14,364.410004
2005-04-15,360.850006
2005-04-18,357.839996
2005-04-19,369.019989
2005-04-20,372.429993
2005-04-21,373.589996
2005-04-22,378.829987
2005-04-25,376.290009
2005-04-26,374.48999
2005-04-27,361.920013
2005-04-28,362.029999
2005-04-29,353.690002
2005-05-02,357.140015
2005-05-03,349.890015
2005-05-04,352.600006
2005-05-05,354.209991
2005-05-06,354.720001
2005-05-09,358.440002
2005-05-10,361.459991
2005-05-11,355.700012
2005-05-12,348.01001
2005-05-13,346.450012
2005-05-16,344.480011
2005-05-17,347.359985
2005-05-18,342.470001
2005-05-19,341.600006
2005-05-20,341.029999
2005-05-23,343.839996
2005-05-24,345.75
2005-05-25,351.769989
2005-05-26,352.079987
2005-05-27,354.850006
2005-05-31,354.890015
2005-06-01,368.970001
2005-06-02,366.119995
2005-06-03,373.619995
2005-06-06,373.829987
2005-06-07,371.679993
2005-06-08,366.570007
2005-06-09,375.829987
2005-06-10,372.450012
2005-06-13,382.980011
2005-06-14,379.880005
2005-06-15,383
2005-06-16,387.480011
2005-06-17,395.559998
2005-06-20,399.059998
2005-06-21,393.820007
2005-06-22,389.869995
2005-06-23,395.75
2005-06-24,396.649994
2005-06-27,398.230011
2005-06-28,387.119995
2005-06-29,382.899994
2005-06-30,379.790009
2005-07-01,390.730011
2005-07-05,398.579987
2005-07-06,408.290009
2005-07-07,404.549988
2005-07-08,399.859985
2005-07-11,396.209991
2005-07-12,405.73999
2005-07-13,403.470001
2005-07-14,394.839996
2005-07-15,396.75
2005-07-18,392.089996
2005-07-19,391.869995
2005-07-20,389.029999
2005-07-21,383.459991
2005-07-22,390.420013
2005-07-25,391.019989
2005-07-26,392.880005
2005-07-27,394.320007
2005-07-28,398.76001
2005-07-29,402
2005-08-01,408.709991
2005-08-02,411.850006
2005-08-03,406.959991
2005-08-04,409.809998
2005-08-05,414.76001
2005-08-08,422.420013
2005-08-09,418.880005
2005-08-10,430.549988
2005-08-11,437.799988
2005-08-12,441.01001
2005-08-15,437.890015
2005-08-16,438.26001
2005-08-17,424.200012
2005-08-18,420.720001
2005-08-19,429.98999
2005-08-22,432.299988
2005-08-23,432.869995
2005-08-24,441.089996
2005-08-25,441.26001
2005-08-26,436.01001
2005-08-29,448.649994
2005-08-30,467.570007
2005-08-31,465.149994
2005-09-01,475.25
2005-09-02,462.109985
2005-09-06,454.589996
2005-09-07,443.859985
2005-09-08,444.470001
2005-09-09,442.619995
2005-09-12,435.790009
2005-09-13,435.76001
2005-09-14,447.609985
2005-09-15,445.630005
2005-09-16,435.329987
2005-09-19,464.73999
2005-09-20,457.290009
2005-09-21,461.410004
2005-09-22,463.320007
2005-09-23,450.649994
2005-09-26,462.100006
2005-09-27,460.559998
2005-09-28,473.230011
2005-09-29,473.640015
2005-09-30,469.559998
2005-10-03,467
2005-10-04,460.709991
2005-10-05,454.959991
2005-10-06,442.730011
2005-10-07,444.329987
2005-10-10,443.529999
2005-10-11,453.850006
2005-10-12,456.359985
2005-10-13,450.149994
2005-10-14,445.679993
2005-10-17,455.859985
2005-10-18,446.399994
2005-10-19,442.179993
2005-10-20,432.570007
2005-10-21,433.640015
2005-10-24,430.709991
2005-10-25,448.079987
2005-10-26,438.769989
2005-10-27,437.540009
2005-10-28,434.970001
2005-10-31,422.880005
2005-11-01,421.049988
2005-11-02,418.450012
2005-11-03,427.850006
2005-11-04,421.829987
2005-11-07,421.290009
2005-11-08,423.73999
2005-11-09,422.850006
2005-11-10,417.540009
2005-11-11,420.380005
2005-11-14,420.929993
2005-11-15,416.440002
2005-11-16,423.769989
2005-11-17,417.209991
2005-11-18,413.850006
2005-11-21,414.829987
2005-11-22,420.079987
2005-11-23,417.51001
2005-11-25,416.609985
2005-11-28,410.149994
2005-11-29,407.73999
2005-11-30,415.910004
2005-12-01,425.410004
2005-12-02,434.230011
2005-12-05,436.140015
2005-12-06,433.579987
2005-12-07,432.779999
2005-12-08,447.480011
2005-12-09,440.070007
2005-12-12,451.519989
2005-12-13,457.549988
2005-12-14,451.890015
2005-12-15,443.399994
2005-12-16,434.190002
2005-12-19,431.769989
2005-12-20,432.170013
2005-12-21,435.459991
2005-12-22,428.679993
2005-12-23,425.450012
2005-12-27,417.01001
2005-12-28,426.76001
2005-12-29,427.140015
2005-12-30,431.720001
2006-01-03,438.179993
2006-01-04,438.549988
2006-01-05,432.100006
2006-01-06,437.910004
2006-01-09,433.589996
2006-01-10,432.559998
2006-01-11,432.880005
2006-01-12,433.029999
2006-01-13,434.420013
2006-01-17,446.899994
2006-01-18,440.700012
2006-01-19,446.410004
2006-01-20,454.649994
2006-01-23,450.459991
2006-01-24,447.059998
2006-01-25,441.089996
2006-01-26,442.119995
2006-01-27,449.049988
2006-01-30,456.670013
2006-01-31,453.920013
2006-02-01,445.350006
2006-02-02,436.269989
2006-02-03,440.730011
2006-02-06,435.98999
2006-02-07,426.600006
2006-02-08,425.369995
2006-02-09,426.359985
2006-02-10,420.829987
2006-02-13,418.429993
2006-02-14,412.209991
2006-02-15,405.470001
2006-02-16,409.459991
2006-02-17,416.170013
2006-02-21,425.109985
2006-02-22,415.779999
2006-02-23,415.269989
2006-02-24,423.940002
2006-02-27,411.98999
2006-02-28,415.859985
2006-03-01,418.369995
2006-03-02,427.049988
2006-03-03,429.690002
2006-03-06,420.100006
2006-03-07,415.799988
2006-03-08,410.959991
2006-03-09,415.98999
2006-03-10,415.190002
2006-03-13,425.399994
2006-03-14,434.079987
2006-03-15,429.279999
2006-03-16,433.899994
2006-03-17,430.429993
2006-03-20,420.029999
2006-03-21,422.809998
2006-03-22,419.309998
2006-03-23,430.200012
2006-03-24,432.01001
2006-03-27,431.220001
2006-03-28,439.799988
2006-03-29,442.649994
2006-03-30,447.380005
2006-03-31,442.519989
2006-04-03,445.179993
2006-04-04,441.25
2006-04-05,446.649994
2006-04-06,451.480011
2006-04-07,448.559998
2006-04-10,458.059998
2006-04-11,461.950012
2006-04-12,464.100006
2006-04-13,469.209991
2006-04-17,477.309998
2006-04-18,487.829987
2006-04-19,492.899994
2006-04-20,488.049988
2006-04-21,496.179993
2006-04-24,485.920013
2006-04-25,485.100006
2006-04-26,481.230011
2006-04-27,470.910004
2006-04-28,474.790009
2006-05-01,484.019989
2006-05-02,488.929993
2006-05-03,477.23999
2006-05-04,469.869995
2006-05-05,473.910004
2006-05-08,471.959991
2006-05-09,479.899994
2006-05-10,491.839996
2006-05-11,500.529999
2006-05-12,492.059998
2006-05-15,475.059998
2006-05-16,475.850006
2006-05-17,470.429993
2006-05-18,472.059998
2006-05-19,464.98999
2006-05-22,469.940002
2006-05-23,482.029999
2006-05-24,467.570007
2006-05-25,475.109985
2006-05-26,477.619995
2006-05-30,478.959991
2006-05-31,474.549988
2006-06-01,471.279999
2006-06-02,482.140015
2006-06-05,481.529999
2006-06-06,478.01001
2006-06-07,472.040009
2006-06-08,468.75
2006-06-09,475.559998
2006-06-12,471.100006
2006-06-13,459.929993
2006-06-14,462.519989
2006-06-15,468.950012
2006-06-16,469.609985
2006-06-19,462.709991
2006-06-20,461.160004
2006-06-21,467.26001
2006-06-22,469.549988
2006-06-23,468.079987
2006-06-26,472.709991
2006-06-27,473.450012
2006-06-28,473.470001
2006-06-29,481.920013
2006-06-30,484.679993
2006-07-03,485.429993
2006-07-05,489.079987
2006-07-06,490.899994
2006-07-07,484.709991
2006-07-10,482.01001
2006-07-11,488.670013
2006-07-12,494.350006
2006-07-13,504.970001
2006-07-14,509.630005
2006-07-17,496.670013
2006-07-18,488.429993
2006-07-19,486.470001
2006-07-20,484.109985
2006-07-21,484.070007
2006-07-24,489.190002
2006-07-25,483.940002
2006-07-26,487.190002
2006-07-27,491.649994
2006-07-28,486.619995
2006-07-31,498.25
2006-08-01,498.420013
2006-08-02,505.630005
2006-08-03,498.660004
2006-08-04,497
2006-08-07,504.98999
2006-08-08,503.369995
2006-08-09,506.779999
2006-08-10,495.279999
2006-08-11,495.600006
2006-08-14,487.26001
2006-08-15,485.820007
2006-08-16,482.23999
2006-08-17,471.670013
2006-08-18,475.119995
2006-08-21,480.519989
2006-08-22,482.329987
2006-08-23,475.519989
2006-08-24,479.100006
2006-08-25,481.089996
2006-08-28,468.410004
2006-08-29,464.850006
2006-08-30,464.269989
2006-08-31,465.869995
2006-09-01,459.01001
2006-09-05,457.140015
2006-09-06,453.26001
2006-09-07,450.230011
2006-09-08,446.410004
2006-09-11,441.619995
2006-09-12,437.23999
2006-09-13,438.390015
2006-09-14,433.730011
2006-09-15,431.579987
2006-09-18,434.970001
2006-09-19,426.51001
2006-09-20,418.320007
2006-09-21,423.570007
2006-09-22,418.019989
2006-09-25,418.929993
2006-09-26,419.200012
2006-09-27,426
2006-09-28,426.630005
2006-09-29,428.049988
2006-10-02,420.170013
2006-10-03,409.679993
2006-10-04,413.809998
2006-10-05,420.179993
2006-10-06,422.779999
2006-10-09,430.290009
2006-10-10,426.5
2006-10-11,426.850006
2006-10-12,429.890015
2006-10-13,434.76001
2006-10-16,444.440002
2006-10-17,440.209991
2006-10-18,434.070007
2006-10-19,439.839996
2006-10-20,435.269989
2006-10-23,432.350006
2006-10-24,435.890015
2006-10-25,447.01001
2006-10-26,441.279999
2006-10-27,441.859985
2006-10-30,428.429993
2006-10-31,429.220001
2006-11-01,429.559998
2006-11-02,428.23999
2006-11-03,434.040009
2006-11-06,437.100006
2006-11-07,436.329987
2006-11-08,442.279999
2006-11-09,452.519989
2006-11-10,444.160004
2006-11-13,441.779999
2006-11-14,441.109985
2006-11-15,445.279999
2006-11-16,434.559998
2006-11-17,436.959991
2006-11-20,437.070007
2006-11-21,445
2006-11-22,438.529999
2006-11-24,441.899994
2006-11-27,446.790009
2006-11-28,450.130005
2006-11-29,458.619995
2006-11-30,463.660004
2006-12-01,462.420013
2006-12-04,453.130005
2006-12-05,453.190002
2006-12-06,449.25
2006-12-07,449.5
2006-12-08,448.149994
2006-12-11,445.450012
2006-12-12,444.48999
2006-12-13,446.850006
2006-12-14,452.5
2006-12-15,453.040009
2006-12-18,445.079987
2006-12-19,447.940002
2006-12-20,447.619995
2006-12-21,443.089996
2006-12-22,442.290009
2006-12-26,433.890015
2006-12-27,431.049988
2006-12-28,432.350006
2006-12-29,433.649994
2007-01-03,417.230011
2007-01-04,405.26001
2007-01-05,406.350006
2007-01-08,406.820007
2007-01-09,406.049988
2007-01-10,403.369995
2007-01-11,395.420013
2007-01-12,402.410004
2007-01-16,394.76001
2007-01-17,397.959991
2007-01-18,392.649994
2007-01-19,402.579987
2007-01-22,402.5
2007-01-23,414.73999
2007-01-24,414.459991
2007-01-25,408.76001
2007-01-26,414.309998
2007-01-29,405.200012
2007-01-30,420.670013
2007-01-31,427.220001
2007-02-01,422.529999
2007-02-02,427.709991
2007-02-05,427.619995
2007-02-06,427.75
2007-02-07,423.649994
2007-02-08,433.640015
2007-02-09,436.619995
2007-02-12,424.850006
2007-02-13,434.359985
2007-02-14,428.01001
2007-02-15,429.170013
2007-02-16,436.48999
2007-02-20,431.48999
2007-02-21,439.410004
2007-02-22,446.839996
2007-02-23,450.029999
2007-02-26,450.959991
2007-02-27,449.279999
2007-02-28,448.48999
2007-03-01,448.51001
2007-03-02,445.600006
2007-03-05,437.390015
2007-03-06,441.549988
2007-03-07,448.700012
2007-03-08,449.859985
2007-03-09,443.220001
2007-03-12,440.140015
2007-03-13,439.290009
2007-03-14,440.350006
2007-03-15,438.809998
2007-03-16,438.059998
2007-03-19,437.820007
2007-03-20,436.399994
2007-03-21,438.5
2007-03-22,448.76001
2007-03-23,449.429993
2007-03-26,453.369995
2007-03-27,454.089996
2007-03-28,459.880005
2007-03-29,468.149994
2007-03-30,468.119995
2007-04-02,467.160004
2007-04-03,462.320007
2007-04-04,465.940002
2007-04-05,466.790009
2007-04-09,459.320007
2007-04-10,466.670013
2007-04-11,468.950012
2007-04-12,475.720001
2007-04-13,477.839996
2007-04-16,471.880005
2007-04-17,467.26001
2007-04-18,466.670013
2007-04-19,463.809998
2007-04-20,467.160004
2007-04-23,475.309998
2007-04-24,469.269989
2007-04-25,476.470001
2007-04-26,471.149994
2007-04-27,477.690002
2007-04-30,474.459991
2007-05-01,470.970001
2007-05-02,467.170013
2007-05-03,467.959991
2007-05-04,465.709991
2007-05-07,457.429993
2007-05-08,458
2007-05-09,454.839996
2007-05-10,464.839996
2007-05-11,472.119995
2007-05-14,469.690002
2007-05-15,473.76001
2007-05-16,471.049988
2007-05-17,478.579987
2007-05-18,477.369995
2007-05-21,482.670013
2007-05-22,474.640015
2007-05-23,475.779999
2007-05-24,471.399994
