Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/05/2012,91.24,91.24,91.24,91.24,-1.06,-1.15%,0,0
01/04/2012,92.3,92.3,92.3,92.3,0,0.00%,0,0
01/03/2012,92.3,92.3,92.3,92.3,3.75,+4.23%,0,0
12/30/2011,88.55,88.55,88.55,88.55,0.17,+0.19%,0,0
12/29/2011,88.38,88.38,88.38,88.38,0.95,+1.09%,0,0
12/28/2011,87.43,87.43,87.43,87.43,3.44,+4.10%,0,0
12/27/2011,83.99,83.99,83.99,83.99,0,0.00%,0,0
12/23/2011,83.99,83.99,83.99,83.99,0,0.00%,0,0
12/22/2011,83.99,83.99,83.99,83.99,0.4,+0.48%,0,0
12/21/2011,83.59,83.59,83.59,83.59,0.04,+0.05%,0,0
12/20/2011,83.55,83.55,83.55,83.55,-0.79,-0.94%,0,0
12/19/2011,84.34,84.34,84.34,84.34,0.8,+0.96%,0,0
12/16/2011,83.54,83.54,83.54,83.54,0,0.00%,0,0
12/15/2011,83.54,83.54,83.54,83.54,1.17,+1.42%,0,0
12/14/2011,82.37,82.37,82.37,82.37,-2.44,-2.88%,0,0
12/13/2011,84.81,84.81,84.81,84.81,0.15,+0.18%,0,0
12/12/2011,84.66,84.66,84.66,84.66,-3.27,-3.72%,0,0
12/09/2011,87.93,87.93,87.93,87.93,-1.62,-1.81%,0,0
12/08/2011,89.55,89.55,89.55,89.55,-0.76,-0.84%,0,0
12/07/2011,90.31,90.31,90.31,90.31,-1.5,-1.63%,0,0
12/06/2011,91.81,91.81,91.81,91.81,1.59,+1.76%,0,0
12/05/2011,90.22,90.22,90.22,90.22,0.38,+0.42%,0,0
12/02/2011,89.84,89.84,89.84,89.84,0.54,+0.60%,0,0
12/01/2011,89.3,89.3,89.3,89.3,0.39,+0.44%,0,0
11/30/2011,88.91,88.91,88.91,88.91,-1.84,-2.03%,0,0
11/29/2011,90.75,90.75,90.75,90.75,1.4,+1.57%,0,0
11/28/2011,89.35,89.35,89.35,89.35,0.48,+0.54%,0,0
11/25/2011,88.87,88.87,88.87,88.87,-0.04,-0.04%,0,0
11/23/2011,88.91,88.91,88.91,88.91,-0.21,-0.24%,0,0
11/22/2011,89.12,89.12,89.12,89.12,0.71,+0.80%,0,0
11/21/2011,88.41,88.41,88.41,88.41,-2.86,-3.13%,0,0
11/18/2011,91.27,91.27,91.27,91.27,-3.21,-3.40%,0,0
11/17/2011,94.48,94.48,94.48,94.48,-6.52,-6.46%,0,0
11/16/2011,101,101,101,101,0.84,+0.84%,0,0
11/15/2011,100.16,100.16,100.16,100.16,0.87,+0.88%,0,0
11/14/2011,99.29,99.29,99.29,99.29,1.04,+1.06%,0,0
11/11/2011,98.25,98.25,98.25,98.25,0,0.00%,0,0
11/10/2011,98.25,98.25,98.25,98.25,2.32,+2.42%,0,0
11/09/2011,95.93,95.93,95.93,95.93,-0.69,-0.71%,0,0
11/08/2011,96.62,96.62,96.62,96.62,0.86,+0.90%,0,0
11/07/2011,95.76,95.76,95.76,95.76,-1.98,-2.03%,0,0
11/04/2011,97.74,97.74,97.74,97.74,0.62,+0.64%,0,0
11/03/2011,97.12,97.12,97.12,97.12,-0.22,-0.23%,0,0
11/02/2011,97.34,97.34,97.34,97.34,-1.2,-1.22%,0,0
11/01/2011,98.54,98.54,98.54,98.54,-2.75,-2.71%,0,0
10/31/2011,101.29,101.29,101.29,101.29,-2.08,-2.01%,0,0
10/28/2011,103.37,103.37,103.37,103.37,0.05,+0.05%,0,0
10/27/2011,103.32,103.32,103.32,103.32,4,+4.03%,0,0
10/26/2011,99.32,99.32,99.32,99.32,0.64,+0.65%,0,0
10/25/2011,98.68,98.68,98.68,98.68,1.74,+1.79%,0,0
10/24/2011,96.94,96.94,96.94,96.94,1.34,+1.40%,0,0
10/21/2011,95.6,95.6,95.6,95.6,0.49,+0.52%,0,0
10/20/2011,95.11,95.11,95.11,95.11,-2.86,-2.92%,0,0
10/19/2011,97.97,97.97,97.97,97.97,0.54,+0.55%,0,0
10/18/2011,97.43,97.43,97.43,97.43,-0.18,-0.18%,0,0
10/17/2011,97.61,97.61,97.61,97.61,-1.58,-1.59%,0,0
10/14/2011,99.19,99.19,99.19,99.19,0.63,+0.64%,0,0
10/13/2011,98.56,98.56,98.56,98.56,1.55,+1.60%,0,0
10/12/2011,97.01,97.01,97.01,97.01,-2.96,-2.96%,0,0
10/11/2011,99.97,99.97,99.97,99.97,1.49,+1.51%,0,0
10/10/2011,98.48,98.48,98.48,98.48,0,0.00%,0,0
10/07/2011,98.48,98.48,98.48,98.48,-0.25,-0.25%,0,0
10/06/2011,98.73,98.73,98.73,98.73,1.43,+1.47%,0,0
10/05/2011,97.3,97.3,97.3,97.3,-0.08,-0.08%,0,0
10/04/2011,97.38,97.38,97.38,97.38,3.17,+3.36%,0,0
10/03/2011,94.21,94.21,94.21,94.21,-0.98,-1.03%,0,0
09/30/2011,95.19,95.19,95.19,95.19,-2.03,-2.09%,0,0
09/29/2011,97.22,97.22,97.22,97.22,2.69,+2.85%,0,0
09/28/2011,94.53,94.53,94.53,94.53,-0.62,-0.65%,0,0
09/27/2011,95.15,95.15,95.15,95.15,0.51,+0.54%,0,0
09/26/2011,94.64,94.64,94.64,94.64,-1.6,-1.66%,0,0
09/23/2011,96.24,96.24,96.24,96.24,1.95,+2.07%,0,0
09/22/2011,94.29,94.29,94.29,94.29,-3.54,-3.62%,0,0
