Date,Close,Symbol
2021-09-17,1.02973,ui
2021-09-16,1.02961,ui
2021-09-15,1.03083,ui
2021-09-14,1.03067,ui
2021-09-13,1.03491,ui
2021-09-10,1.03183,ui
2021-09-09,1.0354,ui
2021-09-08,1.03646,ui
2021-09-07,1.03984,ui
2021-09-06,1.04201,ui
2021-09-03,1.03553,ui
2021-09-02,1.04016,ui
2021-09-01,1.0414,ui
2021-08-31,1.03732,ui
2021-08-30,1.0421,ui
2021-08-27,1.04126,ui
2021-08-26,1.0409,ui
2021-08-25,1.04297,ui
2021-08-24,1.04304,ui
2021-08-23,1.04513,ui
2021-08-20,1.04013,ui
2021-08-19,1.04408,ui
2021-08-18,1.04855,ui
2021-08-17,1.04765,ui
2021-08-16,1.0447,ui
2021-08-13,1.04502,ui
2021-08-12,1.04694,ui
2021-08-11,1.04634,ui
2021-08-10,1.04722,ui
2021-08-09,1.04769,ui
2021-08-06,1.04851,ui
2021-08-05,1.04741,ui
2021-08-04,1.04653,ui
2021-08-03,1.05358,ui
2021-08-02,1.0556,ui
2021-07-30,1.04919,ui
2021-07-29,1.05373,ui
2021-07-28,1.0587,ui
2021-07-27,1.05709,ui
2021-07-26,1.05293,ui
2021-07-23,1.05431,ui
2021-07-22,1.05779,ui
2021-07-21,1.05512,ui
2021-07-20,1.05934,ui
2021-07-19,1.05735,ui
2021-07-16,1.05564,ui
2021-07-15,1.06095,ui
2021-07-14,1.06253,ui
2021-07-13,1.0714,ui
2021-07-12,1.07056,ui
2021-07-09,1.06911,ui
2021-07-08,1.0691,ui
2021-07-07,1.06541,ui
2021-07-06,1.06867,ui
2021-07-05,1.07036,ui
2021-07-02,1.06896,ui
2021-07-01,1.06972,ui
2021-06-30,1.07235,ui
2021-06-29,1.07409,ui
2021-06-28,1.07476,ui
2021-06-25,1.06859,ui
2021-06-24,1.07375,ui
2021-06-23,1.07431,ui
2021-06-22,1.07468,ui
2021-06-21,1.07781,ui
2021-06-18,1.07717,ui
2021-06-17,1.07656,ui
2021-06-16,1.07887,ui
2021-06-15,1.07912,ui
2021-06-14,1.07925,ui
2021-06-11,1.07905,ui
2021-06-10,1.0765,ui
2021-06-09,1.07666,ui
2021-06-08,1.07455,ui
2021-06-07,1.0722,ui
2021-06-04,1.07166,ui
2021-06-03,1.07142,ui
2021-06-02,1.07083,ui
2021-06-01,1.06775,ui
2021-05-31,1.06261,ui
2021-05-28,1.05287,ui
2021-05-27,1.06149,ui
2021-05-26,1.06264,ui
2021-05-25,1.07145,ui
2021-05-24,1.07397,ui
2021-05-21,1.07608,ui
2021-05-20,1.07839,ui
2021-05-19,1.07708,ui
2021-05-18,1.07495,ui
2021-05-17,1.07586,ui
2021-05-14,1.07101,ui
2021-05-13,1.07527,ui
2021-05-12,1.07894,ui
2021-05-11,1.07757,ui
2021-05-10,1.07469,ui
2021-05-07,1.07698,ui
2021-05-06,1.07524,ui
2021-05-05,1.07358,ui
2021-05-04,1.07786,ui
2021-05-03,1.07655,ui
2021-04-30,1.07562,ui
2021-04-29,1.07123,ui
2021-04-28,1.07259,ui
2021-04-27,1.07702,ui
2021-04-26,1.07762,ui
2021-04-23,1.07401,ui
2021-04-22,1.07415,ui
2021-04-21,1.07452,ui
2021-04-20,1.07594,ui
2021-04-19,1.07888,ui
2021-04-16,1.08227,ui
2021-04-15,1.08092,ui
2021-04-14,1.08086,ui
2021-04-13,1.0826,ui
2021-04-12,1.08419,ui
2021-04-09,1.08313,ui
2021-04-08,1.08379,ui
2021-04-07,1.08494,ui
2021-04-06,1.08512,ui
2021-04-05,1.08279,ui
2021-04-02,1.08145,ui
2021-04-01,1.0844,ui
2021-03-31,1.0872,ui
2021-03-30,1.08758,ui
2021-03-29,1.08977,ui
2021-03-26,1.08834,ui
2021-03-25,1.0902,ui
2021-03-24,1.08872,ui
2021-03-23,1.08857,ui
2021-03-22,1.08126,ui
2021-03-19,1.07616,ui
2021-03-18,1.08227,ui
2021-03-17,1.07649,ui
2021-03-16,1.07695,ui
2021-03-15,1.07663,ui
2021-03-12,1.08094,ui
2021-03-11,1.07744,ui
2021-03-10,1.07478,ui
2021-03-09,1.07564,ui
2021-03-08,1.07374,ui
2021-03-05,1.06956,ui
2021-03-04,1.0738,ui
2021-03-03,1.07263,ui
2021-03-02,1.07162,ui
2021-03-01,1.0697,ui
2021-02-26,1.06389,ui
2021-02-25,1.06775,ui
2021-02-24,1.07054,ui
2021-02-23,1.07711,ui
2021-02-22,1.07931,ui
2021-02-19,1.07338,ui
2021-02-18,1.07565,ui
2021-02-17,1.07761,ui
2021-02-16,1.07503,ui
2021-02-15,1.07645,ui
2021-02-12,1.07341,ui
2021-02-11,1.07233,ui
2021-02-10,1.06983,ui
2021-02-09,1.06872,ui
2021-02-08,1.06609,ui
2021-02-05,1.06561,ui
2021-02-04,1.06182,ui
2021-02-03,1.0566,ui
2021-02-02,1.05745,ui
2021-02-01,1.06458,ui
2021-01-29,1.06019,ui
2021-01-28,1.07007,ui
2021-01-27,1.07021,ui
2021-01-26,1.06974,ui
2021-01-25,1.07121,ui
2021-01-22,1.0676,ui
2021-01-21,1.07459,ui
2021-01-20,1.07905,ui
2021-01-19,1.08058,ui
2021-01-18,1.07949,ui
2021-01-15,1.07567,ui
2021-01-14,1.07691,ui
2021-01-13,1.07693,ui
2021-01-12,1.07548,ui
2021-01-11,1.07446,ui
2021-01-08,1.07029,ui
2021-01-07,1.07037,ui
2021-01-06,1.06889,ui
2021-01-05,1.06968,ui
2021-01-04,1.06721,ui
2020-12-31,1.0709,ui
2020-12-30,1.06649,ui
2020-12-29,1.06389,ui
2020-12-28,1.0669,ui
2020-12-24,1.06762,ui
2020-12-23,1.0674,ui
2020-12-22,1.068,ui
2020-12-21,1.06558,ui
2020-12-18,1.06629,ui
2020-12-17,1.06537,ui
2020-12-16,1.06483,ui
2020-12-15,1.06606,ui
2020-12-14,1.06354,ui
2020-12-11,1.06246,ui
2020-12-10,1.0614,ui
2020-12-09,1.05963,ui
2020-12-08,1.05181,ui
2020-12-07,1.05337,ui
2020-12-04,1.05373,ui
2020-12-03,1.05119,ui
2020-12-02,1.04902,ui
2020-12-01,1.04313,ui
2020-11-30,1.04639,ui
2020-11-27,1.05038,ui
2020-11-26,1.05005,ui
2020-11-25,1.05059,ui
2020-11-24,1.05431,ui
2020-11-23,1.05212,ui
2020-11-20,1.05319,ui
2020-11-19,1.05266,ui
2020-11-18,1.05476,ui
2020-11-17,1.05903,ui
2020-11-16,1.05987,ui
2020-11-13,1.06096,ui
2020-11-12,1.05684,ui
2020-11-11,1.05764,ui
2020-11-10,1.06627,ui
2020-11-09,1.0643,ui
2020-11-06,1.07126,ui
2020-11-05,1.07534,ui
2020-11-04,1.0713,ui
2020-11-03,1.06911,ui
2020-11-02,1.06325,ui
2020-10-30,1.06256,ui
2020-10-29,1.06003,ui
2020-10-28,1.06092,ui
2020-10-27,1.0622,ui
2020-10-26,1.06594,ui
2020-10-23,1.06593,ui
2020-10-22,1.066,ui
2020-10-21,1.06933,ui
2020-10-20,1.07089,ui
2020-10-19,1.0691,ui
2020-10-16,1.07025,ui
2020-10-15,1.07509,ui
2020-10-14,1.07576,ui
2020-10-13,1.07618,ui
2020-10-12,1.08439,ui
2020-10-09,1.08499,ui
2020-10-08,1.08848,ui
2020-10-07,1.08387,ui
2020-10-06,1.07747,ui
2020-10-05,1.08034,ui
2020-10-02,1.07797,ui
2020-10-01,1.07875,ui
2020-09-30,1.08159,ui
2020-09-29,1.08146,ui
2020-09-28,1.07836,ui
2020-09-25,1.0735,ui
2020-09-24,1.07409,ui
2020-09-23,1.07761,ui
2020-09-22,1.08035,ui
2020-09-21,1.0826,ui
2020-09-18,1.07847,ui
2020-09-17,1.08228,ui
2020-09-16,1.08502,ui
2020-09-15,1.08731,ui
2020-09-14,1.0875,ui
2020-09-11,1.09231,ui
2020-09-10,1.09115,ui
2020-09-09,1.08952,ui
2020-09-08,1.08983,ui
2020-09-07,1.08715,ui
2020-09-04,1.08339,ui
2020-09-03,1.08348,ui
2020-09-02,1.08361,ui
2020-09-01,1.09077,ui
2020-08-31,1.09503,ui
2020-08-28,1.0924,ui
2020-08-27,1.09326,ui
2020-08-26,1.09231,ui
2020-08-25,1.09869,ui
2020-08-24,1.09725,ui
2020-08-21,1.09417,ui
2020-08-20,1.10037,ui
2020-08-19,1.09471,ui
2020-08-18,1.09716,ui
2020-08-17,1.09981,ui
2020-08-14,1.09599,ui
2020-08-13,1.09153,ui
2020-08-12,1.08867,ui
2020-08-11,1.08592,ui
2020-08-10,1.08456,ui
2020-08-07,1.08361,ui
2020-08-06,1.08172,ui
2020-08-05,1.08166,ui
2020-08-04,1.08109,ui
2020-08-03,1.07707,ui
2020-07-31,1.07732,ui
2020-07-30,1.07373,ui
2020-07-29,1.07758,ui
2020-07-28,1.07433,ui
2020-07-27,1.06943,ui
2020-07-24,1.06965,ui
2020-07-23,1.06959,ui
2020-07-22,1.07146,ui
2020-07-21,1.07277,ui
2020-07-20,1.0667,ui
2020-07-17,1.06624,ui
2020-07-16,1.06643,ui
2020-07-15,1.06619,ui
2020-07-14,1.06776,ui
2020-07-13,1.06097,ui
2020-07-10,1.05681,ui
2020-07-09,1.05969,ui
2020-07-08,1.06147,ui
2020-07-07,1.06092,ui
2020-07-06,1.06359,ui
2020-07-03,1.05338,ui
2020-07-02,1.06339,ui
2020-07-01,1.06735,ui
2020-06-30,1.06919,ui
2020-06-29,1.06885,ui
2020-06-26,1.06863,ui
2020-06-25,1.07091,ui
2020-06-24,1.0715,ui
2020-06-23,1.06733,ui
2020-06-22,1.0659,ui
2020-06-19,1.0665,ui
2020-06-18,1.06515,ui
2020-06-17,1.06576,ui
2020-06-16,1.06761,ui
2020-06-15,1.0685,ui
2020-06-12,1.06506,ui
2020-06-11,1.06571,ui
2020-06-10,1.07035,ui
2020-06-09,1.06833,ui
2020-06-08,1.07012,ui
2020-06-05,1.07081,ui
2020-06-04,1.074,ui
2020-06-03,1.07738,ui
2020-06-02,1.08238,ui
2020-06-01,1.08003,ui
2020-05-29,1.07424,ui
2020-05-28,1.06842,ui
2020-05-27,1.06848,ui
2020-05-26,1.07318,ui
2020-05-25,1.07196,ui
2020-05-22,1.07088,ui
2020-05-21,1.07214,ui
2020-05-20,1.07319,ui
2020-05-19,1.07537,ui
2020-05-18,1.07964,ui
2020-05-15,1.08023,ui
2020-05-14,1.07595,ui
2020-05-13,1.0759,ui
2020-05-12,1.06349,ui
2020-05-11,1.06668,ui
2020-05-08,1.06251,ui
2020-05-07,1.06646,ui
2020-05-06,1.06466,ui
2020-05-05,1.06225,ui
2020-05-04,1.06155,ui
2020-05-01,1.05822,ui
2020-04-30,1.06242,ui
2020-04-29,1.06863,ui
2020-04-28,1.07112,ui
2020-04-27,1.06858,ui
2020-04-24,1.0616,ui
2020-04-23,1.05977,ui
2020-04-22,1.06157,ui
2020-04-21,1.05014,ui
2020-04-20,1.04877,ui
2020-04-17,1.05368,ui
2020-04-16,1.05954,ui
2020-04-15,1.05218,ui
2020-04-14,1.05481,ui
2020-04-13,1.04699,ui
2020-04-10,1.04059,ui
2020-04-09,1.04078,ui
2020-04-08,1.03535,ui
2020-04-07,1.03109,ui
2020-04-06,1.02324,ui
2020-04-03,1.01703,ui
2020-04-02,1.02342,ui
2020-04-01,1.0251,ui
2020-03-31,1.02719,ui
2020-03-30,1.02451,ui
2020-03-27,1.01904,ui
2020-03-26,1.01583,ui
2020-03-25,1.01773,ui
2020-03-24,1.02133,ui
2020-03-23,1.01443,ui
2020-03-20,1.01451,ui
2020-03-19,1.01293,ui
2020-03-18,1.0048,ui
2020-03-17,1.00878,ui
2020-03-16,1.01152,ui
2020-03-13,1.01956,ui
2020-03-12,1.02341,ui
2020-03-11,1.03354,ui
2020-03-10,1.03618,ui
2020-03-09,1.03872,ui
2020-03-06,1.04213,ui
2020-03-05,1.04886,ui
2020-03-04,1.05172,ui
2020-03-03,1.04901,ui
2020-03-02,1.04293,ui
2020-02-28,1.03821,ui
2020-02-27,1.04078,ui
2020-02-26,1.03982,ui
2020-02-25,1.04423,ui
2020-02-24,1.04107,ui
2020-02-21,1.04272,ui
2020-02-20,1.04301,ui
2020-02-19,1.04476,ui
2020-02-18,1.04636,ui
2020-02-17,1.04234,ui
2020-02-14,1.04215,ui
2020-02-13,1.04368,ui
2020-02-12,1.04149,ui
2020-02-11,1.04733,ui
2020-02-10,1.04717,ui
2020-02-07,1.04166,ui
2020-02-06,1.04169,ui
2020-02-05,1.04192,ui
2020-02-04,1.03789,ui
2020-02-03,1.0353,ui
2020-01-31,1.03353,ui
2020-01-30,1.03553,ui
2020-01-29,1.03447,ui
2020-01-28,1.03298,ui
2020-01-27,1.03206,ui
2020-01-24,1.03235,ui
2020-01-23,1.03443,ui
2020-01-22,1.03781,ui
2020-01-21,1.03748,ui
2020-01-20,1.0395,ui
2020-01-17,1.03844,ui
2020-01-16,1.03876,ui
2020-01-15,1.043,ui
2020-01-14,1.04301,ui
2020-01-13,1.04106,ui
2020-01-10,1.0393,ui
2020-01-09,1.03659,ui
2020-01-08,1.03221,ui
2020-01-07,1.03375,ui
2020-01-06,1.03974,ui
2020-01-03,1.04228,ui
2020-01-02,1.04266,ui
2019-12-31,1.04087,ui
2019-12-30,1.03955,ui
2019-12-27,1.04107,ui
2019-12-26,1.04091,ui
2019-12-24,1.04204,ui
2019-12-23,1.0427,ui
2019-12-20,1.04397,ui
2019-12-19,1.04188,ui
2019-12-18,1.03985,ui
2019-12-17,1.04145,ui
2019-12-16,1.0435,ui
2019-12-13,1.04112,ui
2019-12-12,1.04676,ui
2019-12-11,1.04378,ui
2019-12-10,1.03994,ui
2019-12-09,1.04197,ui
2019-12-06,1.0412,ui
2019-12-05,1.04354,ui
2019-12-04,1.04836,ui
2019-12-03,1.04982,ui
2019-12-02,1.0484,ui
2019-11-29,1.05194,ui
2019-11-28,1.05408,ui
2019-11-27,1.05532,ui
2019-11-26,1.0555,ui
2019-11-25,1.05572,ui
2019-11-22,1.05815,ui
2019-11-21,1.05948,ui
2019-11-20,1.05983,ui
2019-11-19,1.06147,ui
2019-11-18,1.06392,ui
2019-11-15,1.06402,ui
2019-11-14,1.06309,ui
2019-11-13,1.06636,ui
2019-11-12,1.08028,ui
2019-11-11,1.07658,ui
2019-11-08,1.08297,ui
2019-11-07,1.0828,ui
2019-11-06,1.08056,ui
2019-11-05,1.08078,ui
2019-11-04,1.07499,ui
2019-11-01,1.07393,ui
2019-10-31,1.07482,ui
2019-10-30,1.08021,ui
2019-10-29,1.07985,ui
2019-10-28,1.07677,ui
2019-10-25,1.07375,ui
2019-10-24,1.06744,ui
2019-10-23,1.06646,ui
2019-10-22,1.06979,ui
2019-10-21,1.07167,ui
2019-10-18,1.07337,ui
2019-10-17,1.07469,ui
2019-10-16,1.07344,ui
2019-10-15,1.07201,ui
2019-10-14,1.07542,ui
2019-10-11,1.07013,ui
2019-10-10,1.06926,ui
2019-10-09,1.06785,ui
2019-10-08,1.06801,ui
2019-10-07,1.06956,ui
2019-10-04,1.0703,ui
2019-10-03,1.06987,ui
2019-10-02,1.0694,ui
2019-10-01,1.07293,ui
2019-09-30,1.07727,ui
2019-09-27,1.07351,ui
2019-09-26,1.07117,ui
2019-09-25,1.07619,ui
2019-09-24,1.07495,ui
2019-09-23,1.07551,ui
2019-09-20,1.08055,ui
2019-09-19,1.0773,ui
2019-09-18,1.07992,ui
2019-09-17,1.07902,ui
2019-09-16,1.08157,ui
2019-09-13,1.07767,ui
2019-09-12,1.07086,ui
2019-09-11,1.06953,ui
2019-09-10,1.06715,ui
2019-09-09,1.06715,ui
2019-09-06,1.06544,ui
2019-09-05,1.06859,ui
2019-09-04,1.06828,ui
2019-09-03,1.06638,ui
2019-09-02,1.06411,ui
2019-08-30,1.06627,ui
2019-08-29,1.06551,ui
2019-08-28,1.06239,ui
2019-08-27,1.06102,ui
2019-08-26,1.05942,ui
2019-08-23,1.0545,ui
2019-08-22,1.06082,ui
2019-08-21,1.05861,ui
2019-08-20,1.05605,ui
2019-08-19,1.05477,ui
2019-08-16,1.05368,ui
2019-08-15,1.04961,ui
2019-08-14,1.04828,ui
2019-08-13,1.0525,ui
2019-08-12,1.04669,ui
2019-08-09,1.04836,ui
2019-08-08,1.04934,ui
2019-08-07,1.048,ui
2019-08-06,1.03574,ui
2019-08-05,1.03473,ui
2019-08-02,1.03969,ui
2019-08-01,1.0355,ui
2019-07-31,1.04228,ui
2019-07-30,1.03899,ui
2019-07-29,1.04041,ui
2019-07-26,1.04093,ui
2019-07-25,1.04273,ui
2019-07-24,1.04031,ui
2019-07-23,1.04475,ui
2019-07-22,1.04047,ui
2019-07-19,1.04051,ui
2019-07-18,1.04285,ui
2019-07-17,1.04107,ui
2019-07-16,1.04546,ui
2019-07-15,1.04716,ui
2019-07-12,1.0475,ui
2019-07-11,1.04641,ui
2019-07-10,1.04676,ui
2019-07-09,1.04862,ui
2019-07-08,1.0518,ui
2019-07-05,1.05211,ui
2019-07-04,1.0495,ui
2019-07-03,1.0475,ui
2019-07-02,1.04763,ui
2019-07-01,1.0435,ui
2019-06-28,1.04407,ui
2019-06-27,1.04567,ui
2019-06-26,1.04498,ui
2019-06-25,1.04777,ui
2019-06-24,1.05127,ui
2019-06-21,1.05077,ui
2019-06-20,1.05068,ui
2019-06-19,1.05181,ui
2019-06-18,1.05272,ui
2019-06-17,1.0549,ui
2019-06-14,1.05711,ui
2019-06-13,1.05237,ui
2019-06-12,1.0532,ui
2019-06-11,1.05711,ui
2019-06-10,1.05331,ui
2019-06-07,1.04988,ui
2019-06-06,1.05281,ui
2019-06-05,1.05226,ui
2019-06-04,1.05762,ui
2019-06-03,1.05721,ui
2019-05-31,1.06,ui
2019-05-30,1.06099,ui
2019-05-29,1.06176,ui
2019-05-28,1.05757,ui
2019-05-27,1.05671,ui
2019-05-24,1.05682,ui
2019-05-23,1.05764,ui
2019-05-22,1.0591,ui
2019-05-21,1.05731,ui
2019-05-20,1.05687,ui
2019-05-17,1.0528,ui
2019-05-16,1.05407,ui
2019-05-15,1.05529,ui
2019-05-14,1.0557,ui
2019-05-13,1.0571,ui
2019-05-10,1.05988,ui
2019-05-09,1.05992,ui
2019-05-08,1.06218,ui
2019-05-07,1.06144,ui
2019-05-06,1.05769,ui
2019-05-03,1.05561,ui
2019-05-02,1.05746,ui
2019-05-01,1.05877,ui
2019-04-30,1.05504,ui
2019-04-29,1.05778,ui
2019-04-26,1.05617,ui
2019-04-25,1.05846,ui
2019-04-24,1.06307,ui
2019-04-23,1.0666,ui
2019-04-22,1.06764,ui
2019-04-19,1.06815,ui
2019-04-18,1.06935,ui
2019-04-17,1.06691,ui
2019-04-16,1.06033,ui
2019-04-15,1.06034,ui
2019-04-12,1.05971,ui
2019-04-11,1.05815,ui
2019-04-10,1.05889,ui
2019-04-09,1.05559,ui
2019-04-08,1.05688,ui
2019-04-05,1.05454,ui
2019-04-04,1.05286,ui
2019-04-03,1.04882,ui
2019-04-02,1.0461,ui
2019-04-01,1.04464,ui
2019-03-29,1.04205,ui
2019-03-28,1.04383,ui
2019-03-27,1.04204,ui
2019-03-26,1.03274,ui
2019-03-25,1.0292,ui
2019-03-22,1.02943,ui
2019-03-21,1.03375,ui
2019-03-20,1.03362,ui
2019-03-19,1.03381,ui
2019-03-18,1.03631,ui
2019-03-15,1.03459,ui
2019-03-14,1.03456,ui
2019-03-13,1.03416,ui
2019-03-12,1.03191,ui
2019-03-11,1.03469,ui
2019-03-08,1.03444,ui
2019-03-07,1.03805,ui
2019-03-06,1.0385,ui
2019-03-05,1.04244,ui
2019-03-04,1.03915,ui
2019-03-01,1.04049,ui
2019-02-28,1.04143,ui
2019-02-27,1.04109,ui
2019-02-26,1.04275,ui
2019-02-25,1.04084,ui
2019-02-22,1.04066,ui
2019-02-21,1.0421,ui
2019-02-20,1.04451,ui
2019-02-19,1.04037,ui
2019-02-18,1.04084,ui
2019-02-15,1.03842,ui
2019-02-14,1.03872,ui
2019-02-13,1.04249,ui
2019-02-12,1.05297,ui
2019-02-11,1.04882,ui
2019-02-08,1.04921,ui
2019-02-07,1.05178,ui
2019-02-06,1.04824,ui
2019-02-05,1.04851,ui
2019-02-04,1.04891,ui
2019-02-01,1.05019,ui
2019-01-31,1.05147,ui
2019-01-30,1.05066,ui
2019-01-29,1.04653,ui
2019-01-28,1.0487,ui
2019-01-25,1.04904,ui
2019-01-24,1.04842,ui
2019-01-23,1.05157,ui
2019-01-22,1.05454,ui
2019-01-21,1.06292,ui
2019-01-18,1.06178,ui
2019-01-17,1.06293,ui
2019-01-16,1.05713,ui
2019-01-15,1.05582,ui
2019-01-14,1.05455,ui
2019-01-11,1.05473,ui
2019-01-10,1.05942,ui
2019-01-09,1.05584,ui
2019-01-08,1.06159,ui
2019-01-07,1.05793,ui
2019-01-04,1.05499,ui
2019-01-03,1.04652,ui
2019-01-02,1.04905,ui
2018-12-31,1.04845,ui
2018-12-28,1.04826,ui
2018-12-27,1.0486,ui
2018-12-26,1.04974,ui
2018-12-24,1.04682,ui
2018-12-21,1.04766,ui
2018-12-20,1.04858,ui
2018-12-19,1.04991,ui
2018-12-18,1.0483,ui
2018-12-17,1.05395,ui
2018-12-14,1.05441,ui
2018-12-13,1.05284,ui
2018-12-12,1.05137,ui
2018-12-11,1.04759,ui
2018-12-10,1.04589,ui
2018-12-07,1.04842,ui
2018-12-06,1.05109,ui
2018-12-05,1.05283,ui
2018-12-04,1.05844,ui
2018-12-03,1.06156,ui
2018-11-30,1.06157,ui
2018-11-29,1.06633,ui
2018-11-28,1.06278,ui
2018-11-27,1.06338,ui
2018-11-26,1.06617,ui
2018-11-23,1.06526,ui
2018-11-22,1.06411,ui
2018-11-21,1.06222,ui
2018-11-20,1.06191,ui
2018-11-19,1.06583,ui
2018-11-16,1.0644,ui
2018-11-15,1.06469,ui
2018-11-14,1.06371,ui
2018-11-13,1.06658,ui
2018-11-12,1.06878,ui
2018-11-09,1.07125,ui
2018-11-08,1.07393,ui
2018-11-07,1.0715,ui
2018-11-06,1.07469,ui
2018-11-05,1.08155,ui
2018-11-02,1.07988,ui
2018-11-01,1.08285,ui
2018-10-31,1.08507,ui
2018-10-30,1.08371,ui
2018-10-29,1.08154,ui
2018-10-26,1.08588,ui
2018-10-25,1.08447,ui
2018-10-24,1.08142,ui
2018-10-23,1.08111,ui
2018-10-22,1.0795,ui
2018-10-19,1.07959,ui
2018-10-18,1.08459,ui
2018-10-17,1.08438,ui
2018-10-16,1.08446,ui
2018-10-15,1.088,ui
2018-10-12,1.0909,ui
2018-10-11,1.0913,ui
2018-10-10,1.09295,ui
2018-10-09,1.09642,ui
2018-10-08,1.09648,ui
2018-10-05,1.09311,ui
2018-10-04,1.09178,ui
2018-10-03,1.08982,ui
2018-10-02,1.08951,ui
2018-10-01,1.09094,ui
2018-09-28,1.08941,ui
2018-09-27,1.08775,ui
2018-09-26,1.08783,ui
2018-09-25,1.08993,ui
2018-09-24,1.09049,ui
2018-09-21,1.08962,ui
2018-09-20,1.08999,ui
2018-09-19,1.09695,ui
2018-09-18,1.09396,ui
2018-09-17,1.09044,ui
2018-09-14,1.08897,ui
2018-09-13,1.09402,ui
2018-09-12,1.09167,ui
2018-09-11,1.08967,ui
2018-09-10,1.08915,ui
2018-09-07,1.08649,ui
2018-09-06,1.09146,ui
2018-09-05,1.09007,ui
2018-09-04,1.09408,ui
2018-09-03,1.09232,ui
2018-08-31,1.0846,ui
2018-08-30,1.09047,ui
2018-08-29,1.08793,ui
2018-08-28,1.09299,ui
2018-08-27,1.09719,ui
2018-08-24,1.09419,ui
2018-08-23,1.09094,ui
2018-08-22,1.09653,ui
2018-08-21,1.09964,ui
2018-08-20,1.10394,ui
2018-08-17,1.10105,ui
2018-08-16,1.10128,ui
2018-08-15,1.10166,ui
2018-08-14,1.10079,ui
2018-08-13,1.10423,ui
2018-08-10,1.10792,ui
2018-08-09,1.11468,ui
2018-08-08,1.10123,ui
2018-08-07,1.10047,ui
2018-08-06,1.09693,ui
2018-08-03,1.09693,ui
2018-08-02,1.08995,ui
2018-08-01,1.08986,ui
2018-07-31,1.08871,ui
2018-07-30,1.08446,ui
2018-07-27,1.08802,ui
2018-07-26,1.08646,ui
2018-07-25,1.08995,ui
2018-07-24,1.08973,ui
2018-07-23,1.08681,ui
2018-07-20,1.08826,ui
2018-07-19,1.09006,ui
2018-07-18,1.08813,ui
2018-07-17,1.08788,ui
2018-07-16,1.09428,ui
2018-07-13,1.09592,ui
2018-07-12,1.09164,ui
2018-07-11,1.08905,ui
2018-07-10,1.09149,ui
2018-07-09,1.0914,ui
2018-07-06,1.08568,ui
2018-07-05,1.08806,ui
2018-07-04,1.09111,ui
2018-07-03,1.09267,ui
2018-07-02,1.0926,ui
2018-06-29,1.09145,ui
2018-06-28,1.0867,ui
2018-06-27,1.07924,ui
2018-06-26,1.07695,ui
2018-06-25,1.07339,ui
2018-06-22,1.07532,ui
2018-06-21,1.07288,ui
2018-06-20,1.07059,ui
2018-06-19,1.06856,ui
2018-06-18,1.06883,ui
2018-06-15,1.07006,ui
2018-06-14,1.07124,ui
2018-06-13,1.07819,ui
2018-06-12,1.08047,ui
2018-06-11,1.08202,ui
2018-06-08,1.08025,ui
2018-06-07,1.08392,ui
2018-06-06,1.0898,ui
2018-06-05,1.0839,ui
2018-06-04,1.08676,ui
2018-06-01,1.08244,ui
2018-05-31,1.08035,ui
2018-05-30,1.08262,ui
2018-05-29,1.08682,ui
2018-05-28,1.08647,ui
2018-05-25,1.09061,ui
2018-05-24,1.09331,ui
2018-05-23,1.09247,ui
2018-05-22,1.09206,ui
2018-05-21,1.091,ui
2018-05-18,1.08469,ui
2018-05-17,1.09107,ui
2018-05-16,1.08941,ui
2018-05-15,1.08847,ui
2018-05-14,1.0882,ui
2018-05-11,1.08129,ui
2018-05-10,1.08137,ui
2018-05-09,1.07094,ui
2018-05-08,1.0685,ui
2018-05-07,1.07006,ui
2018-05-04,1.07224,ui
2018-05-03,1.06925,ui
2018-05-02,1.07073,ui
2018-05-01,1.0683,ui
2018-04-30,1.06978,ui
2018-04-27,1.06947,ui
2018-04-26,1.0693,ui
2018-04-25,1.06929,ui
2018-04-24,1.06743,ui
2018-04-23,1.06328,ui
2018-04-20,1.0632,ui
2018-04-19,1.0624,ui
2018-04-18,1.06298,ui
2018-04-17,1.05716,ui
2018-04-16,1.05636,ui
2018-04-13,1.05471,ui
2018-04-12,1.05094,ui
2018-04-11,1.05283,ui
2018-04-10,1.05418,ui
2018-04-09,1.05279,ui
2018-04-06,1.05427,ui
2018-04-05,1.05491,ui
2018-04-04,1.05562,ui
2018-04-03,1.05869,ui
2018-04-02,1.06163,ui
2018-03-30,1.06058,ui
2018-03-29,1.06035,ui
2018-03-28,1.06168,ui
2018-03-27,1.05606,ui
2018-03-26,1.06084,ui
2018-03-23,1.06305,ui
2018-03-22,1.0672,ui
2018-03-21,1.07418,ui
2018-03-20,1.06931,ui
2018-03-19,1.06491,ui
2018-03-16,1.06792,ui
2018-03-15,1.07124,ui
2018-03-14,1.07408,ui
2018-03-13,1.07237,ui
2018-03-12,1.07864,ui
2018-03-09,1.07579,ui
2018-03-08,1.07157,ui
2018-03-07,1.07381,ui
2018-03-06,1.07311,ui
2018-03-05,1.07398,ui
2018-03-02,1.07087,ui
2018-03-01,1.06909,ui
2018-02-28,1.07567,ui
2018-02-27,1.07634,ui
2018-02-26,1.0751,ui
2018-02-23,1.07346,ui
2018-02-22,1.06802,ui
2018-02-21,1.06604,ui
2018-02-20,1.07256,ui
2018-02-19,1.07309,ui
2018-02-16,1.06895,ui
2018-02-15,1.07206,ui
2018-02-14,1.07581,ui
2018-02-13,1.08017,ui
